beneficiaria_id,beneficiaria_nome,id,secretaria_id,secretaria_sigla,valor_recurso,valor_repasse
202,EDUCANDÁRIO ANÁLIA FRANCO,9078,19,SEDS,0.00,48572.87
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9079,30,SEMULHER,305800.00,89696
181,CASA DO PARAPLÃ‰GICO DE SANTOS,9080,19,SEDS,0.00,28121.72
498,USC SAÚDE,9081,13,SMS,0.00,545882.55
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,9082,13,SMS,0.00,30000
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9084,13,SMS,0.00,300000
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9085,13,SMS,0.00,2468177
471,MUSEU DE ARTE SACRA DE SANTOS - MASS,9086,16,SECULT,0.00,30000
181,CASA DO PARAPLÃ‰GICO DE SANTOS,9087,19,SEDS,0.00,72450.53
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9090,12,SEDUC,0.00,345151.80000000005
528,INSTITUTO ARTE NO DIQUE,9091,31,SECOM,0.00,124807.5
103,ASSOCIAÇÃO BRASILEIRA DE APOIO E COMBATE AO CÂNCER INFANTO JUVENIL - ABRACCII,9092,13,SMS,0.00,19950
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9093,19,SEDS,0.00,7604.82
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9094,19,SEDS,134744.35,11228.65
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,9095,13,SMS,0.00,11826.1
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,9096,13,SMS,0.00,11826.1
114,ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL EVOLUÇÃO,9097,12,SEDUC,6267600.00,1044600
114,ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL EVOLUÇÃO,9098,12,SEDUC,0.00,1044600
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,9099,13,SMS,0.00,11826.1
14,LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA,9101,12,SEDUC,0.00,391783.19999999995
114,ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL EVOLUÇÃO,9102,12,SEDUC,0.00,844276.08
169,ASSOCIAÇÃO EQUOTERAPIA,9103,13,SMS,0.00,137609.12
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9104,19,SEDS,0.00,2768.06
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,9105,17,SESEG,0.00,20000
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,9106,19,SEDS,0.00,200000
460,IHGS - INSTITUTO HISTÓRICO E GEOGRÁFICO DE SANTOS,9107,16,SECULT,0.00,20333.33
465,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,9108,13,SMS,0.00,0
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,9110,17,SESEG,0.00,6000
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9111,19,SEDS,134744.35,11710.4
466,LAR DAS MOÇAS CEGAS,9112,13,SMS,0.00,84143.11
182,CASA VÓ BENEDITA,9113,19,SEDS,0.00,80954.79
111,ASSOCIAÃ‡ÃƒO CRISTÃƒ BENEFICENTE EURÃPEDES BARSANULFO,9114,12,SEDUC,0.00,257647.5
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9115,13,SMS,0.00,500000
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9116,19,SEDS,134744.35,11710.4
95,ASPP - ASSISTÃŠNCIA SOCIAL DA PONTA DA PRAIA,9117,12,SEDUC,0.00,258346.1
583,GRÊMIO RECREATIVO CULTURAL E ESCOLA DE SAMBA MOCIDADE INDEPENDÊNCIA,9118,16,SECULT,216000.00,0
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,9124,19,SEDS,0.00,92530.86
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,9127,13,SMS,0.00,16080
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,9128,13,SMS,0.00,500000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,9129,13,SMS,0.00,2432144.78
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,9130,13,SMS,0.00,0
6,SANTOS CONVENTION & VISITORS BUREAU,9131,20,SETUR,0.00,30323.75
5,ASILO DE INVÁLIDOS DE SANTOS,9132,19,SEDS,0.00,75694.37
201,CRUZADA DAS SENHORAS CATÓLICAS,9133,12,SEDUC,0.00,456635.49
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9134,19,SEDS,134744.35,11710.41
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,9135,13,SMS,0.00,100594.24
552,ASSOCIAÃ‡ÃƒO BENEFICENTE DE ASSISTÃŠNCIA SOCIAL AO EXCEPCIONAL - ABASE,9136,19,SEDS,0.00,50000
498,USC SAÚDE,9137,12,SEDUC,0.00,1044600
498,USC SAÚDE,9138,12,SEDUC,0.00,1044600
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,9139,12,SEDUC,0.00,808274.8500000001
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,9140,12,SEDUC,0.00,475159.07999999996
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,9141,12,SEDUC,0.00,434295.07999999996
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9142,30,SEMULHER,0.00,39548
187,CENTRO DE CONVIVENCIA ESPERANÇA E VIDA - CCEV,9143,12,SEDUC,0.00,453326.30999999994
610,"REDE CICLE - CONVIVÊNCIA E INTEGRAÇÃO POR MEIO DA CULTURA, LAZER E ESPORTE",9144,30,SEMULHER,0.00,0
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,9145,31,SECOM,0.00,41535
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,9146,19,SEDS,0.00,52442.53
113,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ INFÃ‚NCIA ESTRELA GUIA,9147,12,SEDUC,0.00,265886.75
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,9148,19,SEDS,0.00,61417.34
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,9149,19,SEDS,805494.43,100494.35
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,9150,13,SMS,0.00,82500
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9151,30,SEMULHER,0.00,33820
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9153,23,SEMES,0.00,11537.5
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9154,23,SEMES,0.00,94500
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,9155,13,SMS,0.00,110641.68
557,ASSOCIAÇÃO IN PHOCCUS DE DANÇA,9156,16,SECULT,0.00,92781.29999999999
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9157,19,SEDS,0.00,26168.76
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,9158,19,SEDS,0.00,28185.74
182,CASA VÓ BENEDITA,9159,19,SEDS,0.00,78734.72
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9160,19,SEDS,0.00,54786.04
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9161,19,SEDS,0.00,54786.04
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9162,19,SEDS,0.00,26168.75
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9163,12,SEDUC,0.00,288076.35
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,9164,29,SEFIN,0.00,367923.54000000004
120,APASEM - ASSOCIAÇÃO DE PROMOÇÃO E ASSISTÊNCIA SOCIAL ESTRELA DO MAR,9165,12,SEDUC,0.00,1012811.66
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9166,30,SEMULHER,305800.00,29204
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9167,30,SEMULHER,0.00,82497.32
535,CRECHE ANJOS DO AMANHÃƒ E EDUCAÃ‡ÃƒO INFANTIL,9168,12,SEDUC,0.00,450972.03
182,CASA VÓ BENEDITA,9169,19,SEDS,0.00,80954.79
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,9170,13,SMS,0.00,11646.470000000001
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,9171,13,SMS,0.00,11646.460000000001
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9172,13,SMS,0.00,2003026.01
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9173,13,SMS,0.00,500000
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,9174,13,SMS,0.00,33003
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,9175,13,SMS,439000.00,0
181,CASA DO PARAPLÃ‰GICO DE SANTOS,9178,19,SEDS,0.00,28120.06
181,CASA DO PARAPLÃ‰GICO DE SANTOS,9179,19,SEDS,0.00,72452.2
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,9180,12,SEDUC,0.00,4737606.75
589,CENTRO CULTURAL ESPORTIVO SOCIAL E LAZER ESCOLA DE SAMBA DRAGOES DO CASTELO (METROPOLITANA),9182,16,SECULT,0.00,0
466,LAR DAS MOÇAS CEGAS,9183,13,SMS,0.00,84143.11
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,9184,19,SEDS,0.00,28185.74
191,CLUBE DO CHORO DE SANTOS,9185,16,SECULT,0.00,45000
593,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA ACADÊMICOS BANDEIRANTES DO SABOÓ,9186,16,SECULT,0.00,0
588,"GRÊMIO RECREATIVO, CULTURAL E ESCOLA DE SAMBA UNIDOS DOS MORROS",9187,16,SECULT,0.00,0
572,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA UNIÃO IMPERIAL,9188,16,SECULT,0.00,0
625,GRÊMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA VILA MATHIAS,9189,16,SECULT,0.00,108000
498,USC SAÚDE,9191,13,SMS,0.00,545882.55
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9193,19,SEDS,0.00,2768.06
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9195,19,SEDS,0.00,7604.82
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,9197,19,SEDS,0.00,9886.26
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,9198,19,SEDS,0.00,81100.99
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,9199,19,SEDS,0.00,3598.48
202,EDUCANDÁRIO ANÁLIA FRANCO,9200,19,SEDS,0.00,48572.87
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9201,12,SEDUC,0.00,335333.32
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9202,13,SMS,0.00,3487382.59
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9203,13,SMS,0.00,0
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9205,13,SMS,0.00,1400616.85
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9206,13,SMS,0.00,9492345.15
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,9207,13,SMS,0.00,16080
586,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA CAMISA ALVINEGRA,9208,16,SECULT,0.00,0
599,"AEECS - ASSOCIAÇÃO ESPORTIVA, EDUCACIONAL, CULTURAL E SOCIAL FORMANDO CIDADÃO",9209,23,SEMES,0.00,35560
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9210,12,SEDUC,0.00,90587.64
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9211,12,SEDUC,0.00,90587.64
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9212,12,SEDUC,0.00,84063.32
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9213,12,SEDUC,0.00,84063.32
203,EDUCANDÁRIO SANTISTA,9214,19,SEDS,0.00,76062.04
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9215,13,SMS,0.00,2468177
674,CONFEDERAÃ‡ÃƒO BRASILEIRA DE SKATEBOARDING,9216,23,SEMES,0.00,80453.08
103,ASSOCIAÇÃO BRASILEIRA DE APOIO E COMBATE AO CÂNCER INFANTO JUVENIL - ABRACCII,9217,13,SMS,0.00,19950
189,CENTRO ESPÍRITA ISMÊNIA DE JESUS,9218,12,SEDUC,0.00,460363.48000000004
203,EDUCANDÁRIO SANTISTA,9219,19,SEDS,0.00,55974.47
115,ACES - ASSOCIAÇÃO DE CRIANÇAS ESPECIAIS DE SANTOS,9220,12,SEDUC,0.00,268197.54
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,9221,17,SESEG,0.00,6000
5,ASILO DE INVÁLIDOS DE SANTOS,9222,19,SEDS,0.00,126157.28
596,INSTITUTO DEVIR EDUCOM,9223,30,SEMULHER,0.00,40571.5
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9224,19,SEDS,0.00,26168.75
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,9225,19,SEDS,0.00,54786.04
557,ASSOCIAÇÃO IN PHOCCUS DE DANÇA,9226,16,SECULT,0.00,92781.29999999999
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,9227,13,SMS,0.00,30000
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9228,30,SEMULHER,0.00,40480
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,9230,12,SEDUC,0.00,502375.07999999996
169,ASSOCIAÇÃO EQUOTERAPIA,9231,13,SMS,0.00,137609.12
489,SOCIEDADE DE MELHORAMENTOS DO BAIRRO MACUCO,9232,30,SEMULHER,0.00,20428.2
687,ASSOCIAÃ‡ÃƒO BRUTO FRUTO,9233,30,SEMULHER,0.00,60505.87
584,ASSOCIAÇÃO RECREATIVA E CULTURAL REAL MOCIDADE SANTISTA,9234,16,SECULT,0.00,0
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,9236,17,SESEG,0.00,20000
94,AMEM - ASSISTÊNCIA AO MENOR ENFERMO MENTAL,9237,12,SEDUC,0.00,536395.08
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9238,13,SMS,0.00,300000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,9239,13,SMS,0.00,2432144.78
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,9240,13,SMS,0.00,500000
14,LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA,9241,12,SEDUC,0.00,391783.2
100,INSTITUTO OSVALDO DE ROSIS,9242,23,SEMES,0.00,41568
552,ASSOCIAÃ‡ÃƒO BENEFICENTE DE ASSISTÃŠNCIA SOCIAL AO EXCEPCIONAL - ABASE,9243,19,SEDS,0.00,50000
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,9244,29,SEFIN,0.00,367224.55000000005
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,9245,31,SECOM,0.00,41535
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,9246,19,SEDS,0.00,61417.34
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,9247,19,SEDS,805494.43,100494.35
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9248,13,SMS,0.00,500000
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,9249,13,SMS,0.00,1998349.39
686,INSTITUTO ELOS BRASIL,9250,30,SEMULHER,0.00,84956
548,SOCIEDADE ESPORTIVA CANTAREIRA,9252,23,SEMES,0.00,69526
456,GRUPO ESPÍRITA CRISTÃO DE SANTOS - CRECHE IRMÃ SCHEILLA,9253,12,SEDUC,0.00,188517.51
599,"AEECS - ASSOCIAÇÃO ESPORTIVA, EDUCACIONAL, CULTURAL E SOCIAL FORMANDO CIDADÃO",9254,23,SEMES,0.00,35560
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9255,30,SEMULHER,0.00,0
6,SANTOS CONVENTION & VISITORS BUREAU,9256,20,SETUR,0.00,30323.75
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,9259,13,SMS,0.00,100594.24
498,USC SAÚDE,9260,13,SMS,0.00,545882.55
455,GRUPO DE APOIO À PREVENÇÃO À AIDS DA BAIXADA SANTISTA - GAPA/BS,9261,13,SMS,0.00,424740
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9262,19,SEDS,134744.35,11710.41
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9263,30,SEMULHER,0.00,20624.33
199,CRECHE COMUNITARIA CANTINHO DO RÁDIO CLUBE,9264,12,SEDUC,0.00,607913.52
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9265,23,SEMES,0.00,94500
454,GREMIO RECREATIVO CULTURAL ESCOLA DE SAMBA BRASIL,9267,16,SECULT,0.00,64500
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,9268,19,SEDS,0.00,9886.26
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,9271,19,SEDS,0.00,3598.48
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,9272,19,SEDS,0.00,81100.99
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,9273,17,SESEG,0.00,20000
204,ESCOLA PORTUGUESA,9274,12,SEDUC,0.00,234317.64
101,ASSOCIAÇÃO BENEFICENTE SÃO JOSÉ - Creche Pe. Lúcio Floro,9275,12,SEDUC,0.00,360411.27
182,CASA VÓ BENEDITA,9276,19,SEDS,0.00,80954.79
202,EDUCANDÁRIO ANÁLIA FRANCO,9277,19,SEDS,0.00,48572.87
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9278,13,SMS,0.00,0
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,9279,19,SEDS,0.00,52442.53
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9280,19,SEDS,0.00,7604.82
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9281,13,SMS,0.00,1400616.85
182,CASA VÓ BENEDITA,9282,19,SEDS,0.00,80954.79
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9283,13,SMS,0.00,9492345.15
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,9284,13,SMS,0.00,23292.93
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,9285,30,SEMULHER,305800.00,28324
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,9286,12,SEDUC,0.00,366042.6
686,INSTITUTO ELOS BRASIL,9287,30,SEMULHER,0.00,30253
570,ARS - AÇÃO DE RECUPERAÇÃO SOCIAL,9288,19,SEDS,0.00,20000
570,ARS - AÇÃO DE RECUPERAÇÃO SOCIAL,9289,19,SEDS,0.00,20000
169,ASSOCIAÇÃO EQUOTERAPIA,9290,13,SMS,0.00,137609.12
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,9291,13,SMS,0.00,2967
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,9292,13,SMS,0.00,2800
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,9294,30,SEMULHER,0.00,71800
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,9295,19,SEDS,0.00,28185.74
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,9296,13,SMS,0.00,3487382.59
203,EDUCANDÁRIO SANTISTA,9297,19,SEDS,0.00,76062.03
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,9298,19,SEDS,0.00,96500.44
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9299,19,SEDS,134744.35,11710.41
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,9300,12,SEDUC,0.00,1993500.3599999999
105,ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,9301,12,SEDUC,0.00,305094.9
203,EDUCANDÁRIO SANTISTA,9302,19,SEDS,0.00,55974.46
596,INSTITUTO DEVIR EDUCOM,9303,30,SEMULHER,0.00,21810.75
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,9304,19,SEDS,0.00,96500.44
570,ARS - AÇÃO DE RECUPERAÇÃO SOCIAL,9305,19,SEDS,0.00,20000
570,ARS - AÇÃO DE RECUPERAÇÃO SOCIAL,9306,19,SEDS,0.00,20000
570,ARS - AÇÃO DE RECUPERAÇÃO SOCIAL,9307,19,SEDS,0.00,20000
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,9308,11,GPM,0.00,30000
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9309,19,SEDS,0.00,2768.06
181,CASA DO PARAPLÃ‰GICO DE SANTOS,9310,19,SEDS,0.00,64346.16
181,CASA DO PARAPLÃ‰GICO DE SANTOS,9312,19,SEDS,0.00,36226.1
197,CRECHE COMUNITÁRIA AMIGOS UNIDADE 2,9313,12,SEDUC,0.00,425455.01
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,9317,13,SMS,0.00,11826.1
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,9318,13,SMS,0.00,11826.1
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,9319,13,SMS,0.00,11826.1
493,SOCIEDADE FILANTRÓPICA DAMASCO,9321,12,SEDUC,0.00,156013.96
128,ASSOCIAÇÃO EMEENE DE SANTOS - CRECHE MUNDO NOVO,9322,12,SEDUC,0.00,410812.74
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,9324,13,SMS,0.00,24000
202,EDUCANDÁRIO ANÁLIA FRANCO,9325,19,SEDS,0.00,48572.87
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,9326,13,SMS,0.00,230000
498,USC SAÚDE,9327,13,SMS,0.00,545882.55
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,9328,13,SMS,0.00,16080
632,ACAUSA - INSTITUTO LUIZ ALCA,9329,13,SMS,0.00,0
528,INSTITUTO ARTE NO DIQUE,9330,16,SECULT,667920.00,176519.94
528,INSTITUTO ARTE NO DIQUE,9331,31,SECOM,0.00,122580
528,INSTITUTO ARTE NO DIQUE,9332,31,SECOM,0.00,124807.5
528,INSTITUTO ARTE NO DIQUE,9333,12,SEDUC,0.00,1595187
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,9334,12,SEDUC,0.00,1395119.8499999999
465,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,9335,13,SMS,0.00,0
198,CRECHE COMUNITARIA AMIGOS UNIDADE 1,9336,12,SEDUC,0.00,308818
98,ASSOCIAÃ‡ÃƒO BENEFICENTE ÃGAPE,9337,12,SEDUC,0.00,271944
602,GRUPO LÓTUS - ASSOCIAÇÃO PARKINSON DA BAIXADA SANTISTA,9338,13,SMS,0.00,45000
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,9339,13,SMS,0.00,20000
528,INSTITUTO ARTE NO DIQUE,9340,24,SEMAM,0.00,0
467,LAR ESPÍRITA MARIA MÁXIMO,9341,12,SEDUC,0.00,151654.5
632,ACAUSA - INSTITUTO LUIZ ALCA,9342,13,SMS,0.00,414000
465,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,9343,13,SMS,0.00,0
455,GRUPO DE APOIO À PREVENÇÃO À AIDS DA BAIXADA SANTISTA - GAPA/BS,9344,13,SMS,0.00,0
455,GRUPO DE APOIO À PREVENÇÃO À AIDS DA BAIXADA SANTISTA - GAPA/BS,9345,11,GPM,0.00,0
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,9346,19,SEDS,0.00,40000
109,ASSOCIAÇÃO CASA DE ESTAR DE SANTOS,9348,12,SEDUC,0.00,309886.80000000005
186,CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS,9349,12,SEDUC,0.00,131351.16
465,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,9350,13,SMS,0.00,0
610,"REDE CICLE - CONVIVÊNCIA E INTEGRAÇÃO POR MEIO DA CULTURA, LAZER E ESPORTE",9351,30,SEMULHER,0.00,33333.33
128,ASSOCIAÇÃO EMEENE DE SANTOS - CRECHE MUNDO NOVO,9352,12,SEDUC,0.00,450999.18999999994
687,ASSOCIAÃ‡ÃƒO BRUTO FRUTO,9353,30,SEMULHER,0.00,18000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,9354,13,SMS,0.00,500000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,9355,13,SMS,0.00,2432144.78
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,9357,12,SEDUC,0.00,874613.8500000001
664,GRUPO ASSISTENCIAL ESPÃRITA NINHO DE AMOR E LUZ,9358,30,SEMULHER,0.00,74000
