beneficiaria_id;beneficiaria_nome;id;secretaria_id;secretaria_sigla;valor_recurso;valor_repasse;ano_recurso;beneficiaria_nome_norm;match_name;match_cnpj;match_type;score;cd_natureza_juridica;natureza_juridica_desc
93;ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE;8845;12;SEDUC;0,0;481402,5;2025;ASSISTENCIA A INFANCIA DE SANTOS GOTA DE LEITE;ASSISTENCIA A INFANCIA DE SANTOS GOTA DE LEITE;58222910000107,0;Exact;1,0;3999,0;Associacao Privada
112;ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL;8856;12;SEDUC;0,0;4737606,75;2025;ASSOCIACAO DE AMOR A CRIANCA ARCANJO RAFAEL;ASSOCIACAO DE AMOR A CRIANCA ARCANJO RAFAEL;62292420000650,0;Exact;1,0;3999,0;Associacao Privada
199;CRECHE COMUNITARIA CANTINHO DO RÁDIO CLUBE;8857;12;SEDUC;0,0;677564,1000000001;2025;CRECHE COMUNITARIA CANTINHO DO RADIO CLUBE;CRECHE COMUNITARIA CANTINHO DO RADIO CLUBE;26282334000199,0;Exact;1,0;3999,0;Associacao Privada
196;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO;8858;19;SEDS;0,0;0,0;2025;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SAO VICENTE DE PAULO;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE DE SAO VICENTE DE PAULO;58236456000135,0;Fuzzy;0,975609756097561;3999,0;Associacao Privada
585;GRÊMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA IMPÉRIO DA VILA;8859;16;SECULT;0,0;0,0;2025;GREMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA IMPERIO DA VILA;GREMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA IMPERIO DA VILA;4485911000107,0;Exact;1,0;3999,0;Associacao Privada
169;ASSOCIAÇÃO EQUOTERAPIA;8860;13;SMS;0,0;137609,11000000002;2025;ASSOCIACAO EQUOTERAPIA;ASSOCIACAO EQUOTERAPIA;4312650000123,0;Exact;1,0;3999,0;Associacao Privada
202;EDUCANDÁRIO ANÁLIA FRANCO;8862;19;SEDS;0,0;48572,87;2025;EDUCANDARIO ANALIA FRANCO;EDUCANDARIO ANALIA FRANCO;58225905000220,0;Exact;1,0;3999,0;Associacao Privada
107;ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS;8863;19;SEDS;0,0;0,0;2025;ASSOCIACAO CASA DA CRIANCA DE SANTOS;ASSOCIACAO CASA DA CRIANCA DE SANTOS;58218215000163,0;Exact;1,0;3999,0;Associacao Privada
197;CRECHE COMUNITÁRIA AMIGOS UNIDADE 2;8868;12;SEDUC;0,0;495898,35;2025;CRECHE COMUNITARIA AMIGOS UNIDADE 2;CRECHE COMUNITARIA AMIGOS;8802883000246,0;Substring;0,8142857142857143;3999,0;Associacao Privada
202;EDUCANDÁRIO ANÁLIA FRANCO;8873;12;SEDUC;0,0;623418,96;2025;EDUCANDARIO ANALIA FRANCO;EDUCANDARIO ANALIA FRANCO;58225905000220,0;Exact;1,0;3999,0;Associacao Privada
169;ASSOCIAÇÃO EQUOTERAPIA;8874;13;SMS;0,0;137609,12;2025;ASSOCIACAO EQUOTERAPIA;ASSOCIACAO EQUOTERAPIA;4312650000123,0;Exact;1,0;3999,0;Associacao Privada
120;APASEM - ASSOCIAÇÃO DE PROMOÇÃO E ASSISTÊNCIA SOCIAL ESTRELA DO MAR;8883;12;SEDUC;0,0;1162352,4;2025;APASEM - ASSOCIACAO DE PROMOCAO E ASSISTENCIA SOCIAL ESTRELA DO MAR;ASSOCIACAO DE PROMOCAO E ASSISTENCIA SOCIAL ESTRELA DO MAR;5273791000813,0;Substring;0,8656716417910447;3999,0;Associacao Privada
468;LAR ESPÍRITA MENSAGEIROS DA LUZ;8884;13;SMS;0,0;100594,24;2025;LAR ESPIRITA MENSAGEIROS DA LUZ;LAR ESPIRITA MENSAGEIROS DA LUZ - PARALISIA CEREBRAL;46781142000134,0;Substring;0,6961538461538461;3999,0;Associacao Privada
573;ICA - INSTITUTO CONSTRUINDO O AMANHÃ;8887;31;SECOM;0,0;41535,0;2025;ICA - INSTITUTO CONSTRUINDO O AMANHA;INSTITUTO CONSTRUINDO O AMANHA;34597152000135,0;Substring;0,8333333333333334;3999,0;Associacao Privada
186;CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS;8889;12;SEDUC;0,0;131351,16;2025;CECAJAS - CENTRO DE CAPACITACAO DE JOVENS E ADULTOS DE SANTOS;CENTRO DE CAPACITACAO DE JOVENS E ADULTOS DE SANTOS - CECAJAS;9199368000286,0;Fuzzy;0,8360655737704918;3999,0;Associacao Privada
497;UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS;8895;30;SEMULHER;0,0;0,0;2025;UACEP - UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS;UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS ( MINHA COMUNIDADE) - UACEP;9121581000194,0;Fuzzy;0,7272727272727273;3999,0;Associacao Privada
468;LAR ESPÍRITA MENSAGEIROS DA LUZ;8896;19;SEDS;0,0;52442,52;2025;LAR ESPIRITA MENSAGEIROS DA LUZ;LAR ESPIRITA MENSAGEIROS DA LUZ - PARALISIA CEREBRAL;46781142000134,0;Substring;0,6961538461538461;3999,0;Associacao Privada
466;LAR DAS MOÇAS CEGAS;8898;12;SEDUC;0,0;1180793,85;2025;LAR DAS MOCAS CEGAS;LAR DAS MOCAS CEGAS;58198227000173,0;Exact;1,0;3999,0;Associacao Privada
182;CASA VÓ BENEDITA;8899;19;SEDS;0,0;77624,7;2025;CASA VO BENEDITA;CASA VO BENEDITA;55674980000280,0;Exact;1,0;3999,0;Associacao Privada
115;ACES - ASSOCIAÇÃO DE CRIANÇAS ESPECIAIS DE SANTOS;8900;12;SEDUC;0,0;268197,54;2025;ACES - ASSOCIACAO DE CRIANCAS ESPECIAIS DE SANTOS;ASSOCIACAO DE CRIANCAS ESPECIAIS DE SANTOS - ACES;2716429000105,0;Fuzzy;0,8571428571428571;3999,0;Associacao Privada
496;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;8903;13;SMS;0,0;2815002,31;2025;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;61699567008843,0;Exact;1,0;3999,0;Associacao Privada
560;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;8907;13;SMS;0,0;500000,0;2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;44563716003511,0;Exact;1,0;3999,0;Associacao Privada
560;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;8908;13;SMS;0,0;2014877,68;2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;44563716003511,0;Exact;1,0;3999,0;Associacao Privada
6;SANTOS CONVENTION & VISITORS BUREAU;8910;20;SETUR;0,0;30323,75;2025;SANTOS CONVENTION & VISITORS BUREAU;SANTOS CONVENTION & VISITORS BUREAU;5046291000172,0;Exact;1,0;3999,0;Associacao Privada
480;SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO;8912;19;SEDS;0,0;61417,34;2025;SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO;SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO;58259433000146,0;Exact;1,0;3999,0;Associacao Privada
201;CRUZADA DAS SENHORAS CATÓLICAS;8913;12;SEDUC;0,0;515049,78;2025;CRUZADA DAS SENHORAS CATOLICAS;CRUZADA DAS SENHORAS CATOLICAS;58269515000171,0;Exact;1,0;3999,0;Associacao Privada
190;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL;8914;12;SEDUC;0,0;510880,08;2025;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAAAO ESPECIAL SIMONE C HORCEL;CENTRO INTERDISCIPLINAR DE EDUCACAO ESPECIAL SIMONE C HORCEL;26841083000135,0;Fuzzy;0,9147286821705426;3999,0;Associacao Privada
185;CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL;8915;29;SEFIN;0,0;378443,8;2025;CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZACAO PROFISSIONAL E SOCIAL;CENTRO DE APRENDIZAGEM E MOBILIZACAO PROFISSIONAL E SOCIAL - CAMPS;58253667000186,0;Fuzzy;0,8787878787878788;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;8916;13;SMS;0,0;4500000,0;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;8917;13;SMS;0,0;1400616,85;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;8918;13;SMS;0,0;3485317,6;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;8923;13;SMS;0,0;4992345,15;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
92;ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO;8924;19;SEDS;0,0;92530,86;2025;ASPPE - PESQUISA PREVENCAO E EDUCACAO;ASPPE - PESQUISA PREVENCAO E EDUCACAO;71554695000100,0;Exact;1,0;3999,0;Associacao Privada
107;ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS;8925;19;SEDS;0,0;26168,75;2025;ASSOCIACAO CASA DA CRIANCA DE SANTOS;ASSOCIACAO CASA DA CRIANCA DE SANTOS;58218215000163,0;Exact;1,0;3999,0;Associacao Privada
92;ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO;8926;19;SEDS;0,0;92530,86;2025;ASPPE - PESQUISA PREVENCAO E EDUCACAO;ASPPE - PESQUISA PREVENCAO E EDUCACAO;71554695000100,0;Exact;1,0;3999,0;Associacao Privada
498;USC SAÚDE;8935;13;SMS;0,0;545882,55;2025;USC SAUDE;USC SAUDE;36123690000202,0;Exact;1,0;3301,0;Organizacao Social (OS)
125;NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL;8937;12;SEDUC;0,0;808274,8500000001;2025;NAPNE - ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;68018050000130,0;Substring;0,8545454545454545;3999,0;Associacao Privada
560;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;8939;13;SMS;0,0;2468177,0;2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;44563716003511,0;Exact;1,0;3999,0;Associacao Privada
204;ESCOLA PORTUGUESA;8940;12;SEDUC;0,0;234317,64;2025;ESCOLA PORTUGUESA;ESCOLA PORTUGUESA;60013646000135,0;Exact;1,0;3999,0;Associacao Privada
560;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;8941;13;SMS;0,0;300000,0;2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;44563716003511,0;Exact;1,0;3999,0;Associacao Privada
528;INSTITUTO ARTE NO DIQUE;8944;16;SECULT;0,0;88926,0;2025;INSTITUTO ARTE NO DIQUE;INSTITUTO ARTE NO DIQUE;7269609000290,0;Exact;1,0;3999,0;Associacao Privada
203;EDUCANDÁRIO SANTISTA;8945;19;SEDS;0,0;55974,45;2025;EDUCANDARIO SANTISTA;EDUCANDARIO SANTISTA;58247503000146,0;Exact;1,0;3999,0;Associacao Privada
198;CRECHE COMUNITARIA AMIGOS UNIDADE 1;8946;12;SEDUC;0,0;322046,64;2025;CRECHE COMUNITARIA AMIGOS UNIDADE 1;CRECHE COMUNITARIA AMIGOS;8802883000246,0;Substring;0,8142857142857143;3999,0;Associacao Privada
105;ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC;8947;12;SEDUC;0,0;305094,9;2025;ASSOCIACAO BRASILEIRA DE EDUCACAO E CULTURA - ABEC;ASSOCIACAO BRASILEIRA DE EDUCACAO E CULTURA -ABEC;60982352003307,0;Fuzzy;0,98989898989899;3999,0;Associacao Privada
596;INSTITUTO DEVIR EDUCOM;8948;30;SEMULHER;0,0;40571,5;2025;INSTITUTO DEVIR EDUCOM;INSTITUTO DEVIR EDUCOM;30756002000176,0;Exact;1,0;3999,0;Associacao Privada
188;CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO;8949;12;SEDUC;0,0;1282853,85;2025;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;58198128000191,0;Exact;1,0;3999,0;Associacao Privada
203;EDUCANDÁRIO SANTISTA;8950;19;SEDS;0,0;76062,02;2025;EDUCANDARIO SANTISTA;EDUCANDARIO SANTISTA;58247503000146,0;Exact;1,0;3999,0;Associacao Privada
493;SOCIEDADE FILANTRÓPICA DAMASCO;8951;12;SEDUC;0,0;172376,97;2025;SOCIEDADE FILANTROPICA DAMASCO;SOCIEDADE FILANTROPICA DAMASCO;51072411000123,0;Exact;1,0;3999,0;Associacao Privada
469;LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE;8952;19;SEDS;0,0;81100,99;2025;LAR EVANGALICO DE AMPARO A VELHICE;LAR EVANGELICO DE AMPARO A VELHICE;52246451000107,0;Fuzzy;0,9705882352941176;3999,0;Associacao Privada
583;GRÊMIO RECREATIVO CULTURAL E ESCOLA DE SAMBA MOCIDADE INDEPENDÊNCIA;8953;16;SECULT;0,0;0,0;2025;GREMIO RECREATIVO CULTURAL E ESCOLA DE SAMBA MOCIDADE INDEPENDENCIA;GREMIO RECREATIVO CULTURAL E ESCOLA DE SAMBA MOCIDADE INDEPENDENCIA;10471963000127,0;Exact;1,0;3999,0;Associacao Privada
108;ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A;8954;13;SMS;0,0;82500,0;2025;ASSOCIAAAO CASA DA ESPERANAA;ASSOCIACAO CASA DA ESPERANCA;58218207000117,0;Fuzzy;0,9285714285714286;3999,0;Associacao Privada
170;ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS;8956;12;SEDUC;0,0;536395,08;2025;ASSOCIACAO ESPIRITA SEARA DE JESUS;ASSOCIACAO ESPIRITA SEARADE JESUS;58230293000183,0;Fuzzy;0,9850746268656716;3999,0;Associacao Privada
528;INSTITUTO ARTE NO DIQUE;8957;31;SECOM;0,0;122580,0;2025;INSTITUTO ARTE NO DIQUE;INSTITUTO ARTE NO DIQUE;7269609000290,0;Exact;1,0;3999,0;Associacao Privada
108;ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A;8958;13;SMS;0,0;41250,0;2025;ASSOCIAAAO CASA DA ESPERANAA;ASSOCIACAO CASA DA ESPERANCA;58218207000117,0;Fuzzy;0,9285714285714286;3999,0;Associacao Privada
188;CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO;8959;19;SEDS;0,0;19772,52;2025;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;58198128000191,0;Exact;1,0;3999,0;Associacao Privada
188;CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO;8960;19;SEDS;0,0;3598,48;2025;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;58198128000191,0;Exact;1,0;3999,0;Associacao Privada
182;CASA VÓ BENEDITA;8961;19;SEDS;0,0;77624,69;2025;CASA VO BENEDITA;CASA VO BENEDITA;55674980000280,0;Exact;1,0;3999,0;Associacao Privada
528;INSTITUTO ARTE NO DIQUE;8962;12;SEDUC;0,0;1595187,0;2025;INSTITUTO ARTE NO DIQUE;INSTITUTO ARTE NO DIQUE;7269609000290,0;Exact;1,0;3999,0;Associacao Privada
181;CASA DO PARAPLÃ‰GICO DE SANTOS;8966;19;SEDS;0,0;100572,25;2025;CASA DO PARAPLAGICO DE SANTOS;CASA DO PARAPLEGICO DE SANTOS;58263898000170,0;Fuzzy;0,9655172413793104;3999,0;Associacao Privada
190;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL;8967;13;SMS;0,0;30000,0;2025;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAAAO ESPECIAL SIMONE C HORCEL;CENTRO INTERDISCIPLINAR DE EDUCACAO ESPECIAL SIMONE C HORCEL;26841083000135,0;Fuzzy;0,9147286821705426;3999,0;Associacao Privada
174;ASSOCIAÇÃO PROJETO TAMTAM;8968;16;SECULT;0,0;19995,52;2025;ASSOCIACAO PROJETO TAMTAM;ASSOCIACAO PROJETO TAMTAM;68019801000132,0;Exact;1,0;3999,0;Associacao Privada
103;ASSOCIAÇÃO BRASILEIRA DE APOIO E COMBATE AO CÂNCER INFANTO JUVENIL - ABRACCII;8971;13;SMS;0,0;19950,0;2025;ASSOCIACAO BRASILEIRA DE APOIO E COMBATE AO CANCER INFANTO JUVENIL - ABRACCII;ABRACCII - ASSOCIACAO BRASILEIRA DE APOIO E COMBATE AO CANCER INFANTO JUVENIL;20249929000166,0;Fuzzy;0,8571428571428571;3999,0;Associacao Privada
674;CONFEDERAÃ‡ÃƒO BRASILEIRA DE SKATEBOARDING;8972;23;SEMES;0,0;80453,08;2025;CONFEDERAAAO BRASILEIRA DE SKATEBOARDING;CONFEDERACAO BRASILEIRA DE SKATEBOARDING;3124517000180,0;Fuzzy;0,975;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;8974;19;SEDS;0,0;2768,06;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;8975;19;SEDS;0,0;7604,82;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;8976;19;SEDS;0,0;7604,82;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
127;ASSOCIAÇÃO EDUCACIONAL E ASSISTENCIAL CASA MÁGICA;8978;12;SEDUC;0,0;592308,0;2025;ASSOCIACAO EDUCACIONAL E ASSISTENCIAL CASA MAGICA;ASSOCIACAO EDUCACIONAL E ASSISTENCIAL CASA MAGICA;19716290000100,0;Exact;1,0;3999,0;Associacao Privada
477;PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR;8979;13;SMS;0,0;500000,0;2025;PRO SAUDE ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR;PRO-SAUDE ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR - EM RECUPERACAO JUDICIAL;24232886018023,0;Fuzzy;0,825;3999,0;Associacao Privada
194;CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA;8980;30;SEMULHER;0,0;0,0;2025;CONCIDADANIA - CONSCIASNCIA PELA CIDADANIA;CONSCIENCIA PELA CIDADANIA;7497673000148,0;Fuzzy;0,7352941176470589;3999,0;Associacao Privada
194;CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA;8981;30;SEMULHER;0,0;0,0;2025;CONCIDADANIA - CONSCIASNCIA PELA CIDADANIA;CONSCIENCIA PELA CIDADANIA;7497673000148,0;Fuzzy;0,7352941176470589;3999,0;Associacao Privada
5;ASILO DE INVÁLIDOS DE SANTOS;8982;19;SEDS;0,0;75694,37;2025;ASILO DE INVALIDOS DE SANTOS;ASILO DE INVALIDOS DE SANTOS;58219551000201,0;Exact;1,0;3999,0;Associacao Privada
186;CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS;8983;12;SEDUC;0,0;333520,74;2025;CECAJAS - CENTRO DE CAPACITACAO DE JOVENS E ADULTOS DE SANTOS;CENTRO DE CAPACITACAO DE JOVENS E ADULTOS DE SANTOS - CECAJAS;9199368000286,0;Fuzzy;0,8360655737704918;3999,0;Associacao Privada
125;NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL;8985;13;SMS;0,0;16080,0;2025;NAPNE - ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;68018050000130,0;Substring;0,8545454545454545;3999,0;Associacao Privada
477;PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR;8986;13;SMS;0,0;2432144,78;2025;PRO SAUDE ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR;PRO-SAUDE ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR - EM RECUPERACAO JUDICIAL;24232886018023,0;Fuzzy;0,825;3999,0;Associacao Privada
194;CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA;8987;30;SEMULHER;0,0;0,0;2025;CONCIDADANIA - CONSCIASNCIA PELA CIDADANIA;CONSCIENCIA PELA CIDADANIA;7497673000148,0;Fuzzy;0,7352941176470589;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;8988;12;SEDUC;0,0;874613,8500000001;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
202;EDUCANDÁRIO ANÁLIA FRANCO;8990;19;SEDS;0,0;100000,0;2025;EDUCANDARIO ANALIA FRANCO;EDUCANDARIO ANALIA FRANCO;58225905000220,0;Exact;1,0;3999,0;Associacao Privada
108;ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A;8991;13;SMS;439000,0;0,0;2025;ASSOCIAAAO CASA DA ESPERANAA;ASSOCIACAO CASA DA ESPERANCA;58218207000117,0;Fuzzy;0,9285714285714286;3999,0;Associacao Privada
466;LAR DAS MOÇAS CEGAS;8992;13;SMS;0,0;84143,11;2025;LAR DAS MOCAS CEGAS;LAR DAS MOCAS CEGAS;58198227000173,0;Exact;1,0;3999,0;Associacao Privada
100;INSTITUTO OSVALDO DE ROSIS;8993;23;SEMES;0,0;41568,0;2025;INSTITUTO OSVALDO DE ROSIS;INSTITUTO OSVALDO DE ROSIS;3134104000187,0;Exact;1,0;3999,0;Associacao Privada
467;LAR ESPÍRITA MARIA MÁXIMO;8994;12;SEDUC;0,0;151654,5;2025;LAR ESPIRITA MARIA MAXIMO;LAR ESPIRITA MARIA MAXIMO;62303250000158,0;Exact;1,0;3999,0;Associacao Privada
109;ASSOCIAÇÃO CASA DE ESTAR DE SANTOS;8995;12;SEDUC;0,0;322651,26;2025;ASSOCIACAO CASA DE ESTAR DE SANTOS;ASSOCIACAO CASA DE ESTAR DE SANTOS;58250267000117,0;Exact;1,0;3999,0;Associacao Privada
468;LAR ESPÍRITA MENSAGEIROS DA LUZ;8996;19;SEDS;0,0;52442,53;2025;LAR ESPIRITA MENSAGEIROS DA LUZ;LAR ESPIRITA MENSAGEIROS DA LUZ - PARALISIA CEREBRAL;46781142000134,0;Substring;0,6961538461538461;3999,0;Associacao Privada
177;ASSOCIAÇÃO SOCIAL SAGRADA FAMÍLIA;8997;12;SEDUC;0,0;974040,37;2025;ASSOCIACAO SOCIAL SAGRADA FAMILIA;ASSOCIACAO SOCIAL SAGRADA FAMILIA;11061656000130,0;Exact;1,0;3999,0;Associacao Privada
196;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO;8998;19;SEDS;0,0;28185,74;2025;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SAO VICENTE DE PAULO;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE DE SAO VICENTE DE PAULO;58236456000135,0;Fuzzy;0,975609756097561;3999,0;Associacao Privada
457;INSTITUIÇÃO DE ASSISTÊNCIA À CRIANÇA PROFESSORA EDNA SOUZA - IACPES;8999;12;SEDUC;0,0;366745,68;2025;INSTITUICAO DE ASSISTENCIA A CRIANCA PROFESSORA EDNA SOUZA - IACPES;INSTITUICAO DE ASSISTENCIA A CRIANCA PROFESSORA EDNA SOUZA - I. A. C. P. E. S.;5336537000140,0;Fuzzy;0,9241379310344827;3999,0;Associacao Privada
573;ICA - INSTITUTO CONSTRUINDO O AMANHÃ;9000;31;SECOM;0,0;41535,0;2025;ICA - INSTITUTO CONSTRUINDO O AMANHA;INSTITUTO CONSTRUINDO O AMANHA;34597152000135,0;Substring;0,8333333333333334;3999,0;Associacao Privada
108;ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A;9001;13;SMS;439000,0;0,0;2025;ASSOCIAAAO CASA DA ESPERANAA;ASSOCIACAO CASA DA ESPERANCA;58218207000117,0;Fuzzy;0,9285714285714286;3999,0;Associacao Privada
548;SOCIEDADE ESPORTIVA CANTAREIRA;9002;23;SEMES;0,0;50549,92;2025;SOCIEDADE ESPORTIVA CANTAREIRA;SOCIEDADE ESPORTIVA CANTAREIRA;8065029000163,0;Exact;1,0;3999,0;Associacao Privada
