beneficiaria_id,beneficiaria_nome,id,secretaria_id,secretaria_sigla,valor_recurso,valor_repasse
584,ASSOCIAÇÃO RECREATIVA E CULTURAL REAL MOCIDADE SANTISTA,4382,16,SECULT,170000.00,170000
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,4383,19,SEDS,671533.08,55961.09
177,ASSOCIAÇÃO SOCIAL SAGRADA FAMÍLIA,4384,12,SEDUC,2939697.92,582829.74
202,EDUCANDÁRIO ANÁLIA FRANCO,4385,19,SEDS,429921.36,35826.78
203,EDUCANDÁRIO SANTISTA,4386,12,SEDUC,3282138.23,701972.93
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4387,13,SMS,27560027.00,3098946.11
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4388,13,SMS,130961900.00,1369331.94
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4389,13,SMS,130961900.00,4500000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4390,13,SMS,130961900.00,4036656.51
557,ASSOCIAÇÃO IN PHOCCUS DE DANÇA,4391,16,SECULT,371125.20,107213.95000000001
556,"INSTITUTO ECOFAXINA - LIMPEZA, MONITORAMENTO E EDUCAÇÃO AMBIENTAL",4392,24,SEMAM,107640.00,8970
556,"INSTITUTO ECOFAXINA - LIMPEZA, MONITORAMENTO E EDUCAÇÃO AMBIENTAL",4393,24,SEMAM,107640.00,0
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,4394,31,SECOM,498420.00,41535
81,APM DA UME ANÍZIO BENTO,4395,12,SEDUC,8488.54,1472
81,APM DA UME ANÍZIO BENTO,4396,12,SEDUC,8488.54,2944
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,4400,17,SESEG,0.00,6000
203,EDUCANDÁRIO SANTISTA,4401,19,SEDS,368594.24,32528.44
73,APM DA UME PROFESSORA MARIA HELENA ROXO,4413,12,SEDUC,3423.74,1184
46,APM DA UME GOTA DE LEITE,4415,12,SEDUC,27956.80,4848
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4418,13,SMS,360000.00,30000
40,APM DA UME DR. PORCHAT DE ASSIS,4419,12,SEDUC,17715.20,3072
203,EDUCANDÁRIO SANTISTA,4420,19,SEDS,688698.72,60777.66
54,APM DA UME LUIZ ALCA DE SANT'ANNA,4422,12,SEDUC,9226.66,3200
18,APM DA UME MARIA PATRICIA,4423,12,SEDUC,11810.14,4096
75,APM DA UME REGINA ALTMAN,4424,12,SEDUC,8027.20,2784
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4425,12,SEDUC,1590072.12,357949.68
22,APM DA UME AUXILIADORA DA INSTRUÇÃO,4428,12,SEDUC,35522.67,6160
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,4432,13,SMS,192960.00,16080
95,ASPP - ASSISTÃŠNCIA SOCIAL DA PONTA DA PRAIA,4433,12,SEDUC,964486.83,217977.82
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,4434,30,SEMULHER,298596.24,26042.56
41,APM DA UME EDMÉA LADEVIG,4435,12,SEDUC,41427.73,7184
38,APM DA UME DR. FERNANDO COSTA,4436,12,SEDUC,24432.00,12216
48,APM DA UME HILDA RABAÇA,4437,12,SEDUC,3506.14,1216
529,APM DA UME PROFESSORA MARGARETH BUCHMANN,4438,12,SEDUC,8211.73,2848
44,APM DA UME GEMMA REBELLO,4439,12,SEDUC,7381.34,2560
551,BANDA MUSICAL CARLOS GOMES,4440,16,SECULT,0.00,57955.92000000001
31,APM DA UME DEROSSE JOSÉ DE OLIVEIRA,4441,12,SEDUC,9042.12,3136
30,APM DA UME DEPUTADO RUBENS LARA,4442,12,SEDUC,49905.60,10656
25,APM DA UME CANDINHA RIBEIRO DE MENDONÇA,4443,12,SEDUC,3229.33,1120
518,APM DA UME YARA NASCIMENTO SANTINI,4444,12,SEDUC,7934.94,2752
57,APM DA UME MARTINS FONTES ,4445,12,SEDUC,27772.27,4816
33,APM DA UME DOUTOR CYRO DE ATHAYDE CARNEIRO,4446,12,SEDUC,20944.54,3632
19,APM DA UME DR. JOSÉ CARLOS DE AZEVEDO JÚNIOR,4447,12,SEDUC,79069.53,13712
71,APM DA UME PROFESSORA IVETA MESQUITA NOGUEIRA,4448,12,SEDUC,14393.60,2496
56,APM DA UME LYDIA FEDERICI,4449,12,SEDUC,10333.86,3584
536,APM DA UME PROFESSOR PEDRO CRESCENTI,4450,12,SEDUC,78149.85,13552
32,APM DA UME DOS ANDRADAS II,4453,12,SEDUC,29894.40,5184
86,APM DA UME PROFESSORA EMÍLIA MARIA REIS,4454,12,SEDUC,53699.20,9312
100,INSTITUTO OSVALDO DE ROSIS,4456,23,SEMES,201228.00,53101.83
493,SOCIEDADE FILANTRÓPICA DAMASCO,4457,12,SEDUC,671175.65,111210.4
27,APM DA UME CIDADE DE SANTOS,4458,12,SEDUC,83132.27,14416
80,APM DA UME PADRE LEONARDO NUNES,4459,12,SEDUC,96510.94,16736
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,4460,17,SESEG,0.00,20000
201,CRUZADA DAS SENHORAS CATÓLICAS,4461,12,SEDUC,1955933.86,398016.39999999997
169,ASSOCIAÇÃO EQUOTERAPIA,4462,13,SMS,1045060.20,87088.35
111,ASSOCIAÃ‡ÃƒO CRISTÃƒ BENEFICENTE EURÃPEDES BARSANULFO,4463,12,SEDUC,1136327.97,201776.32
14,LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA,4465,12,SEDUC,1229545.44,285940.80000000005
49,APM DA UME IRMÃƒÂƒ MARIA DOLORES,4467,12,SEDUC,7934.94,2752
69,APM DA UME PROFESSOR ANTÔNIO DE OLIVEIRA PASSOS SOBRINHO,4468,12,SEDUC,22051.72,3824
76,APM DA UME RURAL MONTE CABRÃO,4469,12,SEDUC,19191.48,3328
21,APM DA UME AYRTON SENNA DA SILVA,4470,12,SEDUC,51669.34,8960
34,APM DA UME DOUTOR LUIZ LOPES,4471,12,SEDUC,3782.94,1312
521,APM DA UME SAMUEL AUGUSTO LEÃO DE MOURA,4474,12,SEDUC,26111.46,4528
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,4475,19,SEDS,671533.08,55961.09
61,APM DA UME PEDRO II,4476,12,SEDUC,69569.06,12064
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4477,13,SMS,18048546.65,1831050.22
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4479,13,SMS,18048546.65,300000
26,APM DA UME CELY DE MOURA NEGRINI,4481,12,SEDUC,43918.94,7616
586,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA CAMISA ALVINEGRA,4482,16,SECULT,85000.00,85000
60,APM DA UME PADRE FRANCISCO LEITE,4483,12,SEDUC,10426.14,3616
36,APM DA UME DR JOSÉ DA COSTA E SILVA SOBRINHO,4484,12,SEDUC,40874.14,7088
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,4485,31,SECOM,498420.00,41535
45,APM DA UME GENERAL CLÓVIS BANDEIRA BRASIL,4487,12,SEDUC,10887.48,3776
66,APM DA UME PROFESSORA MARIA CARMELITA PROOST VILLAÇA,4488,12,SEDUC,12732.80,2208
523,APM DA UME JOSÉ DA COSTA BARBOSA ,4489,12,SEDUC,11124.00,2160
47,APM DA UME HILDA D ONÓFRIO PAPA,4490,12,SEDUC,4059.73,704
50,APM DA UME IRMÃO JOSE GENESIO,4491,12,SEDUC,28418.12,4928
83,APM DA UME OLAVO BILAC,4492,12,SEDUC,52592.00,9120
39,APM DA UME DR. NELSON DE TOLEDO PIZA,4493,12,SEDUC,18545.60,3216
20,APM DA UME VEREADOR JOÃO IGNÁCIO DE SOUZA,4494,12,SEDUC,9964.80,3456
537,APM DA UME JOSÉ BONIFÁCIO,4495,12,SEDUC,38106.12,6608
113,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ INFÃ‚NCIA ESTRELA GUIA,4498,12,SEDUC,927623.78,171801.84
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4500,19,SEDS,106031.13,9357.25
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4501,19,SEDS,106031.13,9357.25
588,"GRÊMIO RECREATIVO, CULTURAL E ESCOLA DE SAMBA UNIDOS DOS MORROS",4502,16,SECULT,170000.00,170000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4504,13,SMS,97015592.80,0
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4507,13,SMS,97015592.80,55563.68
29,APM DA UME COLÉGIO SANTISTA,4508,12,SEDUC,58497.06,10144
79,APM DA UME OSWALDO JUSTO,4509,12,SEDUC,64863.46,11248
589,CENTRO CULTURAL ESPORTIVO SOCIAL E LAZER ESCOLA DE SAMBA DRAGOES DO CASTELO (METROPOLITANA),4510,16,SECULT,85000.00,85000
587,GRÊMIO RECREATIVO ESCOLA DE SAMBA MOCIDADE INDEPENDENTE DO PADRE PAULO,4511,16,SECULT,85000.00,85000
43,APM DA UME FLÁVIO CIPRIANO BARBOSA,4512,12,SEDUC,4705.60,1632
72,APM DA UME PROFESSORA MAGALI ALONSO,4513,12,SEDUC,15962.14,2768
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4515,13,SMS,641860.68,53488.39
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4516,19,SEDS,142169.75,11847.48
6,SANTOS CONVENTION & VISITORS BUREAU,4517,20,SETUR,180000.00,24698.24
23,APM DA UME PROFESSOR AVELINO DA PAZ VIEIRA,4518,12,SEDUC,32477.88,5632
498,USC SAÚDE,4519,12,SEDUC,3666560.04,1331395.28
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,4520,12,SEDUC,1322212.59,302750.22000000003
55,APM DA UME LUIZ CARLOS PRESTES,4521,12,SEDUC,20667.74,3584
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,4522,13,SMS,25097004.00,1573787.6
560,INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE,4523,13,SMS,25097004.00,500000
542,APM DA UME PROFESSORA MARIA LÚCIA PRANDI,4524,12,SEDUC,11348.80,3936
533,APM DA UME DOS ANDRADAS I,4525,12,SEDUC,31186.13,5408
475,VIDAS RECICLADAS,4526,19,SEDS,909919.56,75826.63
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4527,19,SEDS,68770.46,6068.99
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4528,19,SEDS,453173.42,37764.45
53,APM DA UME LOURDES ORTIZ,4529,12,SEDUC,58128.00,10080
92,ASPPE - PESQUISA PREVENÇÃO E EDUCAÇÃO,4533,19,SEDS,723109.21,60259.11
51,APM DA UME LAURIVAL RODRIGUES,4534,12,SEDUC,7289.06,2528
100,INSTITUTO OSVALDO DE ROSIS,4535,23,SEMES,80640.00,20160
28,APM DA UME CLAUDIA HELENA DOS SANTOS OLIVEIRA CORREA,4536,12,SEDUC,3229.34,1120
202,EDUCANDÁRIO ANÁLIA FRANCO,4537,19,SEDS,429921.36,35826.78
77,APM DA UME SANDRA CRISTINA TEIXEIRA DA GAMA,4538,12,SEDUC,7473.60,2592
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,4540,17,SESEG,0.00,20000
460,IHGS - INSTITUTO HISTÓRICO E GEOGRÁFICO DE SANTOS,4542,16,SECULT,120000.00,29666.67
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,4543,29,SEFIN,6146688.00,327019.95000000007
526,APM DA UME JUDOCA RICARDO SAMPAIO CARDOSO,4544,12,SEDUC,35522.67,6160
67,APM DA UME PROFESSORA MARIA LUIZA ALONSO SILVAÂ ,4546,12,SEDUC,43180.80,7488
74,APM DA UME PROFESSORA THEREZINHA DE JESUS SIQUEIRA PIMENTEL,4547,12,SEDUC,56651.72,9824
59,APM DA UME OLIVIA FERNANDES,4548,12,SEDUC,21313.60,3696
182,CASA VÓ BENEDITA,4549,19,SEDS,272934.18,24086.44
520,APM DA UME PADRE LÚCIO FLORO,4550,12,SEDUC,17899.74,4656
182,CASA VÓ BENEDITA,4551,19,SEDS,190370.86,35624.86
24,APM DA UME BARÃO DO RIO BRANCO ,4553,12,SEDUC,48993.60,8496
525,APM DA UME PROFESSORA MARIA LUIZA SIMÕES RIBEIRO,4555,12,SEDUC,13470.94,2336
475,VIDAS RECICLADAS,4558,19,SEDS,737008.07,61417.34
120,APASEM - ASSOCIAÇÃO DE PROMOÇÃO E ASSISTÊNCIA SOCIAL ESTRELA DO MAR,4560,12,SEDUC,1853711.42,378076.73
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4563,30,SEMULHER,247500.00,41248.66
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,4564,29,SEFIN,6146688.00,443245.12
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4565,30,SEMULHER,247500.00,20624.33
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4567,13,SMS,27560027.00,3093826.11
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4568,13,SMS,130961900.00,1369331.94
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4569,13,SMS,130961900.00,4500000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4570,13,SMS,130961900.00,4036656.51
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4572,30,SEMULHER,247500.00,20624.33
187,CENTRO DE CONVIVENCIA ESPERANÇA E VIDA - CCEV,4573,12,SEDUC,333633.66,333633.66000000003
203,EDUCANDÁRIO SANTISTA,4574,19,SEDS,688698.72,60777.66
84,APM DA UME PROFESSOR JOSÉ DE SÁ PORTO,4575,12,SEDUC,5351.46,1856
70,APM DA UME PROFESSOR ANTONIO DEMÃ“STENES DE SOUZA BRITTO,4576,12,SEDUC,43457.60,7536
498,USC SAÚDE,4577,13,SMS,4129409.52,430146.83
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4580,19,SEDS,122096.72,888.77
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4581,19,SEDS,122096.72,9886.26
203,EDUCANDÁRIO SANTISTA,4582,19,SEDS,368594.24,32528.44
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),4583,23,SEMES,358020.00,328185
42,APM DA UME ELSA VIRTUOSO,4584,12,SEDUC,6089.60,2112
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4585,13,SMS,402114.00,36880.56
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,4586,19,SEDS,671533.08,55961.09
171,ASSOCIAÇÃO FÁBRICA DE SOLIDARIEDADE,4587,12,SEDUC,605263.87,131276.88
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4589,19,SEDS,732939.48,0
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,4590,31,SECOM,490320.00,40860
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4591,19,SEDS,496696.26,6068.99
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4592,19,SEDS,496696.26,37764.45
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,4593,31,SECOM,490320.00,40860
112,ASSOCIAÇÃO DE AMOR À CRIANÇA ARCANJO RAFAEL,4594,31,SECOM,490320.00,40860
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,4596,30,SEMULHER,305800.00,21774
522,APM DA UME JOÃO WALTER SAMPAIO SMOLKA,4598,12,SEDUC,9688.00,3360
78,APM DA UME VINTE E OITO DE FEVEREIRO,4600,12,SEDUC,91436.26,15856
528,INSTITUTO ARTE NO DIQUE,4601,12,SEDUC,4266591.78,920847.15
578,APM DA UME TEREZINHA MARIA CALÇADA BASTOS,4603,12,SEDUC,8899.20,3456
58,APM DA UME NOEL GOMES FERREIRA,4604,12,SEDUC,13378.68,2320
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,4607,17,SESEG,0.00,6000
199,CRECHE COMUNITARIA CANTINHO DO RÁDIO CLUBE,4608,12,SEDUC,2458405.89,508764.51999999996
37,APM DA UME DR. DINO BUENO,4611,12,SEDUC,41335.46,7168
182,CASA VÓ BENEDITA,4612,19,SEDS,272934.18,24086.44
6,SANTOS CONVENTION & VISITORS BUREAU,4613,20,SETUR,180000.00,24698.24
591,GRÊMIO RECREATIVO CULTURAL TORCIDA E ESCOLA DE SAMBA SANGUE JOVEM,4614,16,SECULT,170000.00,170000
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,4615,13,SMS,360000.00,30000
182,CASA VÓ BENEDITA,4616,19,SEDS,190370.86,35624.86
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,4617,19,SEDS,522190.58,80300.4
592,GRÊMIO RECREATIVO ACADEMIA DE SAMBA UNIDOS DA ZONA NOROESTE,4618,16,SECULT,85000.00,85000
590,GRÊMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA MOCIDADE AMAZONENSE,4619,16,SECULT,170000.00,170000
206,FUNDAÇÃO PAULO GOMES BARBOSA - PAGOBA,4620,12,SEDUC,511793.64,92452.12
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4621,13,SMS,97015592.80,250000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,4622,13,SMS,97015592.80,1867210.54
65,APM DA UME PROFESSOR MÃRIO DE ALMEIDA ALCÃ‚NTARA,4623,12,SEDUC,71968.00,12480
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,4628,19,SEDS,522190.58,80300.4
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,4629,12,SEDUC,1510004.40,310778
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4630,13,SMS,18048546.65,1831050.22
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,4632,13,SMS,18048546.65,300000
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,4633,13,SMS,93171.72,23292.93
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4634,13,SMS,641860.68,53488.39
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,4635,19,SEDS,142169.75,11847.48
202,EDUCANDÁRIO ANÁLIA FRANCO,4637,19,SEDS,405969.18,35826.78
475,VIDAS RECICLADAS,4639,12,SEDUC,1213683.60,282016.79000000004
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,4640,30,SEMULHER,298596.24,10456
94,AMEM - ASSISTÊNCIA AO MENOR ENFERMO MENTAL,4641,12,SEDUC,1670139.84,316984.80000000005
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,4642,17,SESEG,0.00,20000
194,CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA,4643,30,SEMULHER,305800.00,0
6,SANTOS CONVENTION & VISITORS BUREAU,4644,20,SETUR,180000.00,24698.24
573,ICA - INSTITUTO CONSTRUINDO O AMANHÃ,4645,31,SECOM,498420.00,41535
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4646,19,SEDS,106031.13,9357.25
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,4647,12,SEDUC,3848564.33,795583.51
68,APM DA UME PROFESSORA MARIA DE LOURDES BORGES  BERNAL,4649,12,SEDUC,47794.12,8288
49,APM DA UME IRMÃƒÂƒ MARIA DOLORES,4650,12,SEDUC,7934.94,1376
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,4653,13,SMS,192960.00,16080
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,4657,12,SEDUC,1796986.25,338264.34
169,ASSOCIAÇÃO EQUOTERAPIA,4659,13,SMS,1045060.20,87088.35
581,ASSOCIAÇÃO SOCIO EDUCATIVA DE ESPORTE E LAZER - ASEEL,4660,31,SECOM,97200.00,8100
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,4661,19,SEDS,522190.58,80300.4
581,ASSOCIAÇÃO SOCIO EDUCATIVA DE ESPORTE E LAZER - ASEEL,4663,31,SECOM,97200.00,8100
581,ASSOCIAÇÃO SOCIO EDUCATIVA DE ESPORTE E LAZER - ASEEL,4664,31,SECOM,97200.00,8100
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,4665,19,SEDS,522190.58,80300.4
114,ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL EVOLUÇÃO,4666,12,SEDUC,3314243.00,331424.36
469,LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE,4668,19,SEDS,671533.08,55961.09
114,ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL EVOLUÇÃO,4669,12,SEDUC,3323740.00,332374
475,VIDAS RECICLADAS,4670,19,SEDS,737008.07,61417.34
585,GRÊMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA IMPÉRIO DA VILA,4671,16,SECULT,85000.00,85000
99,ASSOCIAÇÃO BENEFICENTE MÃOS ENTRELAÇADAS,4672,16,SECULT,170000.00,170000
456,GRUPO ESPÍRITA CRISTÃO DE SANTOS - CRECHE IRMÃ SCHEILLA,4674,12,SEDUC,683537.20,158962.13999999998
198,CRECHE COMUNITARIA AMIGOS UNIDADE 1,4675,12,SEDUC,1016787.55,227093.53999999998
197,CRECHE COMUNITÁRIA AMIGOS UNIDADE 2,4676,12,SEDUC,1566484.67,312931.16000000003
593,GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA ACADÊMICOS BANDEIRANTES DO SABOÓ,4678,16,SECULT,85000.00,85000
32,APM DA UME DOS ANDRADAS II,4679,12,SEDUC,29894.40,5184
475,VIDAS RECICLADAS,4685,19,SEDS,909919.56,101102.17000000001
127,ASSOCIAÇÃO EDUCACIONAL E ASSISTENCIAL CASA MÁGICA,4686,12,SEDUC,1912267.10,356605.52
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4687,13,SMS,130961900.00,4500000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4688,13,SMS,27560027.00,3096905.2
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4689,13,SMS,130961900.00,1369331.94
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,4690,13,SMS,130961900.00,4036656.51
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,4691,13,SMS,330000.00,41250
35,APM DA UME DR ALCIDES LOBO VIANA,4694,12,SEDUC,23712.53,4112
128,ASSOCIAÇÃO EMEENE DE SANTOS - CRECHE MUNDO NOVO,4695,12,SEDUC,757560.24,176176.8
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,4696,29,SEFIN,6146688.00,523147.61
535,CRECHE ANJOS DO AMANHÃƒ E EDUCAÃ‡ÃƒO INFANTIL,4697,12,SEDUC,1494350.71,344425.34
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,4699,13,SMS,330000.00,82500
498,USC SAÚDE,4700,13,SMS,4129409.52,430146.83
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4701,19,SEDS,72827.92,6068.99
181,CASA DO PARAPLÃ‰GICO DE SANTOS,4702,19,SEDS,453173.42,37764.45
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4704,19,SEDS,496696.26,6068.99
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4705,19,SEDS,496696.26,37764.45
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4706,12,SEDUC,4009300.08,1022807.46
203,EDUCANDÁRIO SANTISTA,4707,19,SEDS,688698.72,60777.66
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4712,19,SEDS,122096.72,888.77
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4713,19,SEDS,122096.72,9886.26
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,4714,13,SMS,402114.00,36880.56
203,EDUCANDÁRIO SANTISTA,4722,19,SEDS,368594.24,32528.44
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4723,30,SEMULHER,247500.00,20624.33
533,APM DA UME DOS ANDRADAS I,4724,12,SEDUC,31186.13,5408
31,APM DA UME DEROSSE JOSÉ DE OLIVEIRA,4726,12,SEDUC,9042.12,1568
70,APM DA UME PROFESSOR ANTONIO DEMÃ“STENES DE SOUZA BRITTO,4729,12,SEDUC,43457.60,7536
69,APM DA UME PROFESSOR ANTÔNIO DE OLIVEIRA PASSOS SOBRINHO,4730,12,SEDUC,22051.72,3824
22,APM DA UME AUXILIADORA DA INSTRUÇÃO,4732,12,SEDUC,35522.67,6160
105,ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,4734,12,SEDUC,1117870.14,237293.78000000003
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,4736,12,SEDUC,1349868.96,289674.88
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,4737,13,SMS,132012.00,33003
115,ACES - ASSOCIAÇÃO DE CRIANÇAS ESPECIAIS DE SANTOS,4738,12,SEDUC,835069.92,197595.24
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,4739,17,SESEG,0.00,6000
186,CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS,4740,12,SEDUC,935114.81,189489.84000000003
75,APM DA UME REGINA ALTMAN,4741,12,SEDUC,8027.20,1392
66,APM DA UME PROFESSORA MARIA CARMELITA PROOST VILLAÇA,4743,12,SEDUC,12732.80,2208
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,4744,23,SEMES,120400.00,2675.57
471,MUSEU DE ARTE SACRA DE SANTOS - MASS,4745,16,SECULT,120000.00,30000
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,4747,19,SEDS,522190.58,80300.4
78,APM DA UME VINTE E OITO DE FEVEREIRO,4748,12,SEDUC,91436.26,15856
61,APM DA UME PEDRO II,4750,12,SEDUC,69569.06,12064
202,EDUCANDÁRIO ANÁLIA FRANCO,4751,19,SEDS,405969.18,35826.78
