beneficiaria_id,beneficiaria_nome,id,secretaria_id,secretaria_sigla,valor_recurso,valor_repasse
203,EDUCANDÁRIO SANTISTA,593,19,SEDS,631890.74,42154.22
203,EDUCANDÁRIO SANTISTA,594,19,SEDS,338190.88,28182.57
473,ONG PATINHAS QUE BRILHAM,596,24,SEMAM,60000.00,15000
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,597,19,SEDS,97285.18,8107.1
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,598,19,SEDS,97285.18,8107.1
100,INSTITUTO OSVALDO DE ROSIS,599,23,SEMES,80640.00,20160
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,600,13,SMS,30000.00,30000
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,601,17,SESEG,,6000
199,CRECHE COMUNITARIA CANTINHO DO RÁDIO CLUBE,603,12,SEDUC,442973.49,442973.49
475,VIDAS RECICLADAS,605,12,SEDUC,709279.20,185763.6
203,EDUCANDÁRIO SANTISTA,606,19,SEDS,126040.13,31510.03
203,EDUCANDÁRIO SANTISTA,608,12,SEDUC,25000.00,25000
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,609,12,SEDUC,1344634.20,352166.1
475,VIDAS RECICLADAS,610,19,SEDS,419516.16,69919.36
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,611,19,SEDS,,10264.63
539,ASSOCIAÇÃO BALÉ DA CIDADE DE SANTOS,612,16,SECULT,747000.00,373500
65,APM DA UME PROFESSOR MÃRIO DE ALMEIDA ALCÃ‚NTARA,616,12,SEDUC,25855.20,6384
65,APM DA UME PROFESSOR MÃRIO DE ALMEIDA ALCÃ‚NTARA,617,12,SEDUC,25855.20,6304
5,ASILO DE INVÁLIDOS DE SANTOS,618,19,SEDS,569470.68,47455.89
125,NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL,620,13,SMS,192960.00,16080
538,ANE - ASSOCIAÃ‡ÃƒO NACIONAL DE ESPORTES,621,23,SEMES,40000.00,40000
27,APM DA UME CIDADE DE SANTOS,622,12,SEDUC,3740.00,7480
27,APM DA UME CIDADE DE SANTOS,624,12,SEDUC,3740.00,7480
27,APM DA UME CIDADE DE SANTOS,625,12,SEDUC,26304.67,22440
27,APM DA UME CIDADE DE SANTOS,626,12,SEDUC,3532.00,7064
27,APM DA UME CIDADE DE SANTOS,627,12,SEDUC,3532.00,7064
539,ASSOCIAÇÃO BALÉ DA CIDADE DE SANTOS,628,16,SECULT,,0
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,629,13,SMS,30000.00,30000
498,USC SAÚDE,630,13,SMS,4525259.52,344117.46
126,ASSOCIAÇÃO EDUCACIONAL CULTURAL ESPORTIVA E RECREATIVA PROJETO TIA EGLE,633,30,SEMULHER,69600.00,24870
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,634,13,SMS,30000.00,30000
202,EDUCANDÁRIO ANÁLIA FRANCO,635,12,SEDUC,21000.00,21000
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,636,19,SEDS,283303.80,23608.65
480,SOCIEDADE AMIGA DOS POBRES ALBERGUE NOTURNO,637,19,SEDS,455749.67,61587.79
205,FUNDAÇÃO DO ABC,638,13,SMS,23158095.69,0
181,CASA DO PARAPLÃ‰GICO DE SANTOS,643,19,SEDS,228237.84,19019.82
498,USC SAÚDE,644,13,SMS,4129409.52,4129409.52
205,FUNDAÇÃO DO ABC,645,13,SMS,2025089.00,2668517.92
181,CASA DO PARAPLÃ‰GICO DE SANTOS,646,19,SEDS,158718.15,13226.51
6,SANTOS CONVENTION & VISITORS BUREAU,647,20,SETUR,237870.48,19822.54
181,CASA DO PARAPLÃ‰GICO DE SANTOS,648,19,SEDS,68770.46,5730.87
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,649,16,SECULT,,0
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,650,16,SECULT,656448.00,54704
98,ASSOCIAÃ‡ÃƒO BENEFICENTE ÃGAPE,651,12,SEDUC,803542.19,210451.52
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,652,13,SMS,360000.00,30000
465,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,654,13,SMS,8280000.00,0
202,EDUCANDÁRIO ANÁLIA FRANCO,655,19,SEDS,361143.07,12161.38
535,CRECHE ANJOS DO AMANHÃƒ E EDUCAÃ‡ÃƒO INFANTIL,656,12,SEDUC,1140589.54,271568.94
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,660,19,SEDS,215977.31,17998.11
462,INSTITUTO PROJETO KAFFE SPORT,661,23,SEMES,21400.00,21400
475,VIDAS RECICLADAS,662,19,SEDS,638542.20,53211.85
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,663,19,SEDS,620807.95,51733.75
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,666,13,SMS,18048546.65,175000
115,ACES - ASSOCIAÇÃO DE CRIANÇAS ESPECIAIS DE SANTOS,667,12,SEDUC,677582.40,175337.46000000002
52,APM DA UME LEONOR MENDES DE BARROS,668,12,SEDUC,10944.00,1824
542,APM DA UME PROFESSORA MARIA LÚCIA PRANDI,669,12,SEDUC,6672.00,1096
455,GRUPO DE APOIO À PREVENÇÃO À AIDS DA BAIXADA SANTISTA - GAPA/BS,670,13,SMS,220000.00,112000
455,GRUPO DE APOIO À PREVENÇÃO À AIDS DA BAIXADA SANTISTA - GAPA/BS,671,11,GPM,,60000
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,673,13,SMS,97015592.80,250000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,675,13,SMS,27560027.00,2159999
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,676,13,SMS,66754999.00,3180522.99
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,677,13,SMS,66754999.00,3972423.36
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,678,13,SMS,66754999.00,10851898.05
101,ASSOCIAÇÃO BENEFICENTE SÃO JOSÉ - Creche Pe. Lúcio Floro,679,12,SEDUC,557762.56,146080.67
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,680,17,SESEG,,16000
97,ASSOCIAÇÃO AMIGOS METROVIÁRIOS DOS EXCEPCIONAIS - AME,681,12,SEDUC,2768061.04,1496257.9000000001
105,ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,682,12,SEDUC,746970.46,195635.12
473,ONG PATINHAS QUE BRILHAM,684,24,SEMAM,60000.00,15000
527,VITAE DOMINI INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL,691,30,SEMULHER,342984.00,28880.33
527,VITAE DOMINI INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL,692,23,SEMES,89300.00,89300
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,693,19,SEDS,86173.64,7181.13
527,VITAE DOMINI INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL,694,23,SEMES,127700.00,22650
478,PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS,695,12,SEDUC,3014781.34,789585.59
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,696,13,SMS,300000.00,25000
105,ASSOCIAÇÃO BRASILEIRA DE EDUCAÇÃO E CULTURA - ABEC,697,12,SEDUC,10000.00,10000
544,AVDS - ASSOCIAÇÃO DE VALORIZAÇÃO DO DESENVOLVIMENTO SOCIAL,699,23,SEMES,200000.00,75445.6
122,ASSOCIAÇÃO DOS COMBATENTES DE 1932 DE SANTOS,701,16,SECULT,,18000
467,LAR ESPÍRITA MARIA MÁXIMO,703,12,SEDUC,440666.10,115412.55
62,APM DA UME PREFEITO ESMERALDO TARQUÍNIO,704,12,SEDUC,2940.00,5880
532,CENEP - FUNDAÇÃO CENTRO DE EXCELÊNCIA PORTUÁRIA DE SANTOS,705,28,SEPORTE,480000.00,120000
62,APM DA UME PREFEITO ESMERALDO TARQUÍNIO,707,12,SEDUC,2940.00,17640
38,APM DA UME DR. FERNANDO COSTA,710,12,SEDUC,,4176
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,712,13,SMS,,0
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,713,13,SMS,,0
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,714,13,SMS,,0
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,718,19,SEDS,455726.45,19019.82
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),728,23,SEMES,,0
199,CRECHE COMUNITARIA CANTINHO DO RÁDIO CLUBE,729,12,SEDUC,1860488.66,487270.83999999997
531,FUNDAÇÃO PINACOTECA BENEDICTO CALIXTO,731,16,SECULT,120000.00,7333.33
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,732,19,SEDS,68770.45,5730.87
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,733,19,SEDS,158718.14,13226.51
27,APM DA UME CIDADE DE SANTOS,735,12,SEDUC,3532.00,7064
27,APM DA UME CIDADE DE SANTOS,737,12,SEDUC,42384.00,21192
178,BANDA FAMÍLIA DO BEM,738,16,SECULT,45710.00,45710
453,GBMAR - GRUPAMENTO DE BOMBEIRO MARÍTIMO,739,17,SESEG,,6000
75,APM DA UME REGINA ALTMAN,741,12,SEDUC,564.00,1128
455,GRUPO DE APOIO À PREVENÇÃO À AIDS DA BAIXADA SANTISTA - GAPA/BS,743,13,SMS,220000.00,0
115,ACES - ASSOCIAÇÃO DE CRIANÇAS ESPECIAIS DE SANTOS,744,12,SEDUC,677582.40,175337.46000000002
182,CASA VÓ BENEDITA,745,19,SEDS,347870.76,28989.23
77,APM DA UME SANDRA CRISTINA TEIXEIRA DA GAMA,746,12,SEDUC,380.00,1520
477,PRÓ SAÚDE ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA SOCIAL E HOSPITALAR,747,13,SMS,97015592.80,1763234.0999999999
188,CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO,748,13,SMS,402114.00,33509.5
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,749,12,SEDUC,20000.00,20000
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,750,13,SMS,80000.00,80000
531,FUNDAÇÃO PINACOTECA BENEDICTO CALIXTO,751,16,SECULT,120000.00,10000
65,APM DA UME PROFESSOR MÃRIO DE ALMEIDA ALCÃ‚NTARA,752,12,SEDUC,25855.20,6384
124,ASSOCIAÇÃO DOS EX-ALUNOS DO COLÉGIO STELLA MARIS - CRECHE MADRE ALIX,753,12,SEDUC,242917.16,63621.16
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,754,12,SEDUC,980827.62,252634.22999999998
196,CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO,755,13,SMS,520500.00,111439.66
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,757,13,SMS,150000.00,0
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,758,13,SMS,150000.00,150000
190,CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL,760,12,SEDUC,1292775.26,334334.79000000004
104,ABRACHA - ASSOCIAÇÃO BRASILEIRA DE CANOA HAVAIANA,762,13,SMS,147000.00,147000
47,APM DA UME HILDA D ONÓFRIO PAPA,763,12,SEDUC,188.00,376
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,764,13,SMS,132012.00,16501.5
119,CEREX - ASSOCIAÇÃO DE PAIS PRÓ CENTRO DE RECUPERAÇÃO PARA EXCEPCIONAIS,765,13,SMS,132012.00,16501.5
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,768,13,SMS,20000.00,8501
457,INSTITUIÇÃO DE ASSISTÊNCIA À CRIANÇA PROFESSORA EDNA SOUZA - IACPES,769,12,SEDUC,833929.74,218410.16999999998
52,APM DA UME LEONOR MENDES DE BARROS,770,12,SEDUC,7475.87,5928
123,ASSOCIAÇÃO DOS EX-ALUNOS DO COLÉGIO STELLA MARIS - CENTRO DE CONVIVÊNCIA SANTA RITA,773,12,SEDUC,236426.40,61921.2
71,APM DA UME PROFESSORA IVETA MESQUITA NOGUEIRA,774,12,SEDUC,4980.27,1288
6,SANTOS CONVENTION & VISITORS BUREAU,775,20,SETUR,237870.48,19822.54
169,ASSOCIAÇÃO EQUOTERAPIA,776,13,SMS,424500.00,424500
475,VIDAS RECICLADAS,777,19,SEDS,454959.78,75826.63
90,ABRACE - ASSOCIAÇÃO BRASILEIRA DE ARTES CÊNICAS,778,16,SECULT,656448.00,328224
16,GALP - GRUPO AMIGO DO LAR POBRE,779,19,SEDS,191858.30,5253.96
16,GALP - GRUPO AMIGO DO LAR POBRE,780,19,SEDS,191858.30,10734.23
71,APM DA UME PROFESSORA IVETA MESQUITA NOGUEIRA,782,12,SEDUC,4980.27,1288
71,APM DA UME PROFESSORA IVETA MESQUITA NOGUEIRA,783,12,SEDUC,4980.27,1288
108,ASSOCIAÃ‡ÃƒO CASA DA ESPERANÃ‡A,785,13,SMS,300000.00,25000
493,SOCIEDADE FILANTRÓPICA DAMASCO,786,12,SEDUC,508444.65,133164.07
76,APM DA UME RURAL MONTE CABRÃO,787,12,SEDUC,7938.00,1944
52,APM DA UME LEONOR MENDES DE BARROS,788,12,SEDUC,10944.00,5472
95,ASPP - ASSISTÃŠNCIA SOCIAL DA PONTA DA PRAIA,789,12,SEDUC,837718.43,837718.4299999998
534,ONG VIVA BICHO,790,24,SEMAM,19998.69,19998.69
95,ASPP - ASSISTÃŠNCIA SOCIAL DA PONTA DA PRAIA,792,12,SEDUC,30000.00,30000
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,793,10,SEGES,5545512.00,201889.7
187,CENTRO DE CONVIVENCIA ESPERANÇA E VIDA - CCEV,794,12,SEDUC,927140.52,240697.92
497,UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS,796,23,SEMES,210540.00,210540
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,797,30,SEMULHER,349842.74,26163.6
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,798,24,SEMAM,80000.00,0
70,APM DA UME PROFESSOR ANTONIO DEMÃ“STENES DE SOUZA BRITTO,799,12,SEDUC,14830.67,3632
70,APM DA UME PROFESSOR ANTONIO DEMÃ“STENES DE SOUZA BRITTO,800,12,SEDUC,14830.67,3632
70,APM DA UME PROFESSOR ANTONIO DEMÃ“STENES DE SOUZA BRITTO,801,12,SEDUC,14830.67,3632
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,803,23,SEMES,19707.00,5000
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,804,23,SEMES,15500.00,3100
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,805,23,SEMES,39017.60,6450
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,807,23,SEMES,17439.00,17439
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,809,31,SECOM,60000.00,60000
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,810,11,GPM,,10901.22
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,811,11,GPM,,885.46
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,812,11,GPM,,885.46
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,813,11,GPM,,885.46
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,815,31,SECOM,35000.00,35000
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,816,11,GPM,,885.46
207,FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE,817,31,SECOM,25000.00,25000
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,818,11,GPM,,885.46
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,819,11,GPM,,885.46
28,APM DA UME CLAUDIA HELENA DOS SANTOS OLIVEIRA CORREA,820,12,SEDUC,1555.20,768
28,APM DA UME CLAUDIA HELENA DOS SANTOS OLIVEIRA CORREA,821,12,SEDUC,1555.20,384
73,APM DA UME PROFESSORA MARIA HELENA ROXO,823,12,SEDUC,2567.47,1328
542,APM DA UME PROFESSORA MARIA LÚCIA PRANDI,824,12,SEDUC,4379.20,3312
542,APM DA UME PROFESSORA MARIA LÚCIA PRANDI,825,12,SEDUC,6672.00,3288
73,APM DA UME PROFESSORA MARIA HELENA ROXO,827,12,SEDUC,2567.47,664
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,828,11,GPM,,885.46
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,829,11,GPM,,885.46
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,830,11,GPM,,931.41
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,831,11,GPM,,931.41
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,832,11,GPM,,931.41
487,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DO MARAPÉ,833,11,GPM,,931.41
118,APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS,836,12,SEDUC,2103839.16,546756.3
103,ASSOCIAÇÃO BRASILEIRA DE APOIO E COMBATE AO CÂNCER INFANTO JUVENIL - ABRACCII,837,13,SMS,140000.00,140000
493,SOCIEDADE FILANTRÓPICA DAMASCO,839,12,SEDUC,,508444.65
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,840,19,SEDS,620804.95,51733.75
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,847,12,SEDUC,95000.00,95000
200,CRECHE MENINO JESUS,848,12,SEDUC,1069331.76,280063.08
64,APM DA UME PROFESSOR JOÃO PAPA SOBRINHO,849,12,SEDUC,16704.00,2784
460,IHGS - INSTITUTO HISTÓRICO E GEOGRÁFICO DE SANTOS,851,16,SECULT,,36000
472,NUREX - NÚCLEO DE REABILITAÇÃO DO EXCEPCIONAL SÃO VICENTE DE PAULO,852,13,SMS,160000.00,160000
550,ASSOCIAÇÃO DE ASSISTÊNCIA MULTIPROFISSIONAL A ESPECIAIS FLORES DE MARIA,853,19,SEDS,30000.00,30000
476,BOMBEIROS - PRIMEIRO SUBGRUPAMENTO DO 6Âº GB,856,17,SESEG,,5349
93,ASSISTÊNCIA À INFÂNCIA DE SANTOS GOTA DE LEITE,857,11,GPM,,36000
182,CASA VÓ BENEDITA,861,19,SEDS,25000.00,25000
465,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS,863,13,SMS,8280000.00,0
113,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ INFÃ‚NCIA ESTRELA GUIA,866,12,SEDUC,692081.20,181259.36
535,CRECHE ANJOS DO AMANHÃƒ E EDUCAÃ‡ÃƒO INFANTIL,868,12,SEDUC,1140589.54,271568.94
16,GALP - GRUPO AMIGO DO LAR POBRE,870,12,SEDUC,141855.84,37152.72
205,FUNDAÇÃO DO ABC,871,13,SMS,23158095.69,0
468,LAR ESPÍRITA MENSAGEIROS DA LUZ,888,19,SEDS,,10264.63
183,CENTRO COMUNITARIO DO CONJUNTO RESIDENCIAL MAL ARTUR DA COSTA E SILVA,890,11,GPM,,5312.76
183,CENTRO COMUNITARIO DO CONJUNTO RESIDENCIAL MAL ARTUR DA COSTA E SILVA,897,11,GPM,,5496.5599999999995
170,ASSOCIAÇÃO ESPÍRITA SEARA DE JESUS,900,13,SMS,40000.00,40000
475,VIDAS RECICLADAS,909,12,SEDUC,709279.20,185763.6
482,SOCIEDADE DE MELHORAMENTOS DA ILHA DIANA,916,11,GPM,,10901.220000000001
169,ASSOCIAÇÃO EQUOTERAPIA,918,13,SMS,87088.35,87088.35
7,SOCIEDADE VISCONDE DE SÃO LEOPOLDO - UNIVERSIDADE CATÓLICA DE SANTOS - RESTAURANTE ESCOLA,927,20,SETUR,107217.03,107217.03
182,CASA VÓ BENEDITA,932,12,SEDUC,30000.00,30000
466,LAR DAS MOÇAS CEGAS,934,13,SMS,20000.00,20000
531,FUNDAÇÃO PINACOTECA BENEDICTO CALIXTO,941,16,SECULT,120000.00,10000
96,ASSOC PRO BENEFICENCIA E MELHORAMENTOS DA VILA ALEMOA,943,11,GPM,,5312.76
96,ASSOC PRO BENEFICENCIA E MELHORAMENTOS DA VILA ALEMOA,944,11,GPM,,5496.5599999999995
518,APM DA UME YARA NASCIMENTO SANTINI,945,12,SEDUC,3209.60,1632
518,APM DA UME YARA NASCIMENTO SANTINI,948,12,SEDUC,3209.60,816
205,FUNDAÇÃO DO ABC,949,13,SMS,4667429.62,1998911.7
85,APM DA UME PROFESSOR WALDERY DE ALMEIDA,952,12,SEDUC,13981.33,3424
85,APM DA UME PROFESSOR WALDERY DE ALMEIDA,953,12,SEDUC,13981.33,3424
85,APM DA UME PROFESSOR WALDERY DE ALMEIDA,954,12,SEDUC,13981.33,3424
531,FUNDAÇÃO PINACOTECA BENEDICTO CALIXTO,955,16,SECULT,120000.00,0
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,956,13,SMS,18048546.65,1785280.77
471,MUSEU DE ARTE SACRA DE SANTOS - MASS,957,16,SECULT,,30000
169,ASSOCIAÇÃO EQUOTERAPIA,958,13,SMS,87088.35,0
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,959,13,SMS,20000.00,8067
458,INSTITUTO PROATVIDA (COM VOCÃŠ A GENTE FAZ),962,23,SEMES,358020.00,0
496,SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,963,13,SMS,18048546.65,175000
193,CONGREGAÇÃO SANTISTA DE SURDOS,966,11,GPM,,120000
493,SOCIEDADE FILANTRÓPICA DAMASCO,968,11,GPM,,36000
183,CENTRO COMUNITARIO DO CONJUNTO RESIDENCIAL MAL ARTUR DA COSTA E SILVA,971,11,GPM,,10901.22
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,972,13,SMS,20000.00,10934
184,CENTRO COMUNITARIO MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,976,11,GPM,,10901.22
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,980,10,SEGES,5545512.00,182104.51
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,981,13,SMS,20000.00,9367
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,982,10,SEGES,5545512.00,189313.47
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,983,10,SEGES,5545512.00,191229.11
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,984,13,SMS,20000.00,7069
525,APM DA UME PROFESSORA MARIA LUIZA SIMÕES RIBEIRO,986,12,SEDUC,4644.00,1296
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,987,13,SMS,3800.00,3800
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,989,13,SMS,20000.00,3368
460,IHGS - INSTITUTO HISTÓRICO E GEOGRÁFICO DE SANTOS,994,16,SECULT,39595.00,39595
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,996,10,SEGES,5545512.00,186948.33000000002
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,998,13,SMS,,0
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,999,13,SMS,,0
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,1000,13,SMS,20000.00,700
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,1002,13,SMS,20000.00,4467
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,1003,10,SEGES,5545512.00,187564.94
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,1004,13,SMS,20000.00,6434
96,ASSOC PRO BENEFICENCIA E MELHORAMENTOS DA VILA ALEMOA,1005,11,GPM,,10901.220000000001
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,1007,10,SEGES,5681136.00,370909.57
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,1012,13,SMS,20000.00,7000
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,1015,13,SMS,20000.00,6334
175,ASSOCIAÇÃO PROMOCIONAL SOL NASCENTE,1018,13,SMS,20000.00,7301
185,CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL,1021,10,SEGES,5681136.00,203499.47
174,ASSOCIAÇÃO PROJETO TAMTAM,1025,16,SECULT,360000.00,360000
107,ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS,1026,19,SEDS,620804.95,51733.75
459,INSTITUTO ENERGIA,1027,13,SMS,35000.00,35000
484,SOCIEDADE DE MELHORAMENTOS DO BAIRRO DA ENCRUZILHADA,1028,11,GPM,,5312.76
117,APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS,1033,13,SMS,120000.00,120000
532,CENEP - FUNDAÇÃO CENTRO DE EXCELÊNCIA PORTUÁRIA DE SANTOS,1050,28,SEPORTE,480000.00,120000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1056,13,SMS,27560027.00,2159999
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1060,13,SMS,66754999.00,3852000
463,INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ,1072,13,SMS,66754999.00,2169976.8
