id_osc;cd_identificador_osc;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;tx_nome_classe_atividade_economica;cd_natureza_juridica_osc;edmu_cd_municipio;edmu_nm_municipio;eduf_cd_uf;eduf_sg_uf;id_osc.1;HabitaÃ§Ã£o;SaÃºde;Cultura e recreaÃ§Ã£o;EducaÃ§Ã£o e pesquisa;AssistÃªncia social;ReligiÃ£o;AssociaÃ§Ãµes patronais, profissionais e de produtores rurais;Meio ambiente e proteÃ§Ã£o animal;Desenvolvimento e defesa de direitos;Outros;Outras atividades associativas;id_osc.2;Hab sub HabitaÃ§Ã£o;Hab sub Outros;Saude sub Hospitais;Saude sub Outros serviÃ§os de saÃºde;Saude sub Outros;Cultura sub Cultura e arte;Cultura sub Esporte e recreaÃ§Ã£o;Cultura sub Outros;Educacao sub EducaÃ§Ã£o infantil;Educacao sub Ensino fundamental;Educacao sub Ensino mÃ©dio;Educacao sub EducaÃ§Ã£o superior;Educacao sub Estudos e pesquisas;Educacao sub EducaÃ§Ã£o profissional;Educacao sub Outras formas de educaÃ§Ã£o/ensino;Educacao sub Outros;Educacao sub Atividades de apoio Ã  educaÃ§Ã£o;Ass Social sub AssistÃªncia social;Ass Social sub Outros;Religiao sub ReligiÃ£o;Religiao sub Outros;Ass Patronais sub AssociaÃ§Ãµes empresariais e patronais;Ass Patronais sub AssociaÃ§Ãµes profissionais;Ass Patronais sub AssociaÃ§Ãµes de produtores rurais;Ass Patronais sub Cooperativas sociais;Ass Patronais sub Outros;Meio Amb sub Meio ambiente;Meio Amb sub ProteÃ§Ã£o animal;Meio Amb sub Outros;Desenv e Def sub AssociaÃ§Ãµes de moradores;Desenv e Def sub Centros e associaÃ§Ãµes comunitÃ¡rias;Desenv e Def sub Desenvolvimento rural;Desenv e Def sub Emprego e treinamento;Desenv e Def sub Defesa de direitos de grupos e minorias;Desenv e Def sub Outros;Desenv e Def sub AssociaÃ§Ãµes de pais, professores, alunos e a;Desenv e Def sub AssociaÃ§Ãµes patronais e profissionais;Desenv e Def sub Cultura e recreaÃ§Ã£o;Desenv e Def sub Defesa de direitos e interesses - mÃºltiplas ;Desenv e Def sub Meio ambiente e proteÃ§Ã£o animal;Desenv e Def sub Outras formas de desenvolvimento e defesa de d;Desenv e Def sub ReligiÃ£o;Desenv e Def sub SaÃºde, assistÃªncia social e educaÃ§Ã£o;Outras sub AssociaÃ§Ãµes de atividades nÃ£o especificadas anter
1184930;51681575000158;ASSOCIACAO DOS FUNCIONARIOS PUBLIC MUNICIPAIS DE SANTOS;;1981-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1184930;;;;;;;;;1;;;1184930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
1185192;52251667000322;ASSOCIACAO COMERCIAL DOS TRANSPORTADORES AUTONOMOS;ASSOCIACAO COMERCIAL DOS TRANSPORTADORES AUTONOMOS;1995-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1185192;;;;;;;;;1;;;1185192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
1185243;52249836000128;ANDARA GRUPO DE DANCA;;1984-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1185243;;;;;;;;;1;;;1185243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1187331;33856758000770;ASSOCIACAO NACIONAL DOS VETERANOS DA FEB;;1973-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1187331;;;;;;;;;1;;;1187331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1187576;35329887000140;ASSOCIACAO BRASILEIRA DE FLEBOLOGIA E LINFOLOGIA;;1990-01-01 00:00:00;Ensino mÃ©dio;3999;3548500;Santos;35;SP;1187576;;;;1;;;;;;;;1187576;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1188989;58196759000171;ASSOCIACAO ESPIRITA JESUS E A CARIDADE;;1966-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;1188989;;;;;;1;;;;;;1188989;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1189351;54349949000120;TROPICAL PRAIA CLUBE;;1986-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1189351;;;1;;;;;;;;;1189351;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190232;55673529000168;ASS MUTUA DOS CONFERENTES CARG E DESC DO PORTO DE SANTO;MUTUA DOS CONFERENTES;1986-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1190232;;;;;;;;;1;;;1190232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1190453;58258856000222;ASSOCIACAO PROMOCIONAL SAO JOSE;;1975-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1190453;;;;;;;;;1;;;1190453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1190764;64713605000102;ORGANIZACAO DE APOIO AO PORTADOR DO VIRUS DA AIDS;OASIS;1990-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1190764;;;;;;;;;1;;;1190764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1190899;54344403000187;ASSOCIACAO DOS DEFICIENTES FISICOS DE SANTOS;ADFISA;1985-01-01 00:00:00;ServiÃ§os de assistÃªncia social sem alojamento;3999;3548500;Santos;35;SP;1190899;;;;;1;;;;;;;1190899;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190974;58172420000135;SOC MANT ASSIST EDUCACAO CASA DE NOSSA SENHORA;;1966-01-01 00:00:00;Atividades de assistÃªncia a idosos, deficientes fÃ­sicos, imunodeprimidos e convalescentes prestadas em residÃªncias coletivas e particulares;3999;3548500;Santos;35;SP;1190974;;;;;1;;;;;;;1190974;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190975;58196684000471;SANTOS FUTEBOL CLUBE;;1977-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1190975;;;1;;;;;;;;;1190975;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191055;54348263000115;ASSOCIACAO DESPORTIVA CLASSISTA EUDMARCO;;1985-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1191055;;;1;;;;;;;;;1191055;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191175;57729006000111;CLUBE TAMBOREU DE SANTOS;;1988-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1191175;;;1;;;;;;;;;1191175;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191392;58229600000106;ASSOCIACAO EDUCATIVA RAMOS LOPEZ;;1969-01-01 00:00:00;EducaÃ§Ã£o infantil - prÃ©-escola;3999;3548500;Santos;35;SP;1191392;;;;1;;;;;;;;1191392;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191648;54349899000181;GAARTE GRUPO AMIGOS DA ARTE;GAARTE;1986-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1191648;;;;;;;;;1;;;1191648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1192123;57739369000138;CONGREGACAO EVANGELICA LIRIO DOS VALES DE SANTOS;LIRIO DOS VALES;1989-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;1192123;;;;;;1;;;;;;1192123;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1192124;58144106000220;CLUBE DOS EMPREGADOS DA PETROBRAS;;1966-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1192124;;;1;;;;;;;;;1192124;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193466;57733529000131;GRUPO ZEPHYRUM;;1988-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;1193466;;;1;;;;;;;;;1193466;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193623;55676654000121;ASSOCIACAO AMIGOS DOS BOMBEIROS LITORAL;SOABOM LITORAL;1987-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1193623;;;;;;;;;1;;;1193623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1193669;58224692000212;ASSOCIACAO CRISTA BENEFICENTE EURIPEDES BARSANULFO;CRECHE ESPIRITA PADRE BENTO;1973-01-01 00:00:00;EducaÃ§Ã£o infantil - creche;3999;3548500;Santos;35;SP;1193669;;;;1;;;;;;;;1193669;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207586;10403465000147;CIENCIA ESOTERICA AGUIA DO NORTE;;2008-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;1207586;;;;;;1;;;;;;1207586;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1208656;10760203000130;ASSOCIACAO DE PROMOCAO SOCIAL PLENITUDE;IAEB;2009-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;1208656;;;;;;;1;;;;;1208656;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
1209633;10782366000890;INSTITUTO DE DEFESA DO CONSUMIDOR;I.N.D.C;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1209633;;;;;;;;;1;;;1209633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1209636;10940417000198;ASSOCIACAO DOS MORADORES E AMIGOS DO MORRO DO JOSE MENINO;AMA JOSE MENINO;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1209636;;;;;;;;;1;;;1209636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1209741;10965988000187;LEGAL - LESBICAS E GAYS DO LITORAL;LEGAL;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1209741;;;;;;;;;1;;;1209741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1211115;11355479000103;ASSOCIACAO EDUCAR NO BRASIL NECESSARY;EDUCAR BRASIL;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1211115;;;;;;;;;1;;;1211115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1212708;12401320000132;ASSOCIACAO DE HIPPOTERAPIA DA BAIXADA SANTISTA  AHBS ;AHBS;2010-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;1212708;;;;;;;1;;;;;1212708;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
1212832;12426876000183;ORGANIZACAO NAO GOVERNAMENTAL REMO E MEIO AMBIENTE RESPONSAVEL;ONG REMAR;2010-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1212832;;;1;;;;;;;;;1212832;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214090;13435945000188;ASSOCIACAO ESPIRITA SIMBOLO BRANCO DA PAZ;ASSOCIACAO SIMBOLO BRANCO DA PAZ;1975-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1214090;;;;;;1;;;;;;1214090;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1215675;14711101000185;ABQ - ASSOCIACAO BRASIL QUE QUEREMOS;ABQ - ASSOCIACAO BRASIL QUE QUEREMOS;2011-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1215675;;;;;;;;;1;;;1215675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1215706;14696131000160;IGREJA EVANGELICA CASA DE ORACAO A DEUS;IGREJA EVANGELICA CASA DE ORACAO A DEUS;2011-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1215706;;;;;;1;;;;;;1215706;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1215956;14934407000109;ASSOCIACAO EDUARDO FURKINI;ASSOCIACAO EDUARDO FURKINI;2011-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1215956;;;1;;;;;;;;;1215956;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216397;15351464000110;ASSOCIACAO DOS MORADORES CAMINHO DAS FLORES;ASSOCIACAO DOS MORADORES CAMINHO DAS FLORES;2012-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1216397;;;;;;;;;;;1;1216397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1217480;16977231000190;ASSOCIACAO BIOBRAZIL;INSTITUTO BIOBRAZIL;2012-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1217480;;;;;;;;;;;1;1217480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1217807;17271224000130;ASSOCIACAO DOS MORADORES DO CONJUNTO VILA PELE II - A M C V P  II;ASSOCIACAO DOS MORADORES DO CONJUNTO VILA PELE II;2012-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1217807;;;;;;;;;1;;;1217807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
1217897;17235835000123;ASSOCIACAO CULTURAL JOSE MARTI DA BAIXADA SANTISTA;ASSOCIACAO CULTURAL JOSE MARTI;2012-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1217897;;;1;;;;;;;;;1217897;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218139;17585744000118;LIGA NACIONAL DE CICLISMO;;2013-01-01 00:00:00;Atividades de recreaÃ§Ã£o e lazer nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1218139;;;1;;;;;;;;;1218139;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218225;17668308000102;COMUNIDADE EVANGELICA PAO VIVO;COMUNIDADE EVAGELICA PAO VIVO;2013-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1218225;;;;;;1;;;;;;1218225;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1219056;58194408000393;CENTRO CULTURAL BRASIL ESTADOS UNIDOS;CCBEU;2013-01-01 00:00:00;Ensino de idiomas;3999;3548500;Santos;35;SP;1219056;;;;1;;;;;;;;1219056;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219077;18492902000158;ASSOCIACAO DE APOIO DESPORTIVO TODO MENINO E UM REI;AADTMR;2013-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1219077;;;;;;;;;;;1;1219077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1219472;18808195000166;ASSOCIACAO POR MORADIA POPULAR NOS MORROS DE SANTOS;A.M.P.M.S;2013-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1219472;;;;;;;;;;;1;1219472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1219473;18808934000110;ASSOCIACAO DOS FISCAIS DE POSTURAS MUNICIPAIS DE SANTOS;AFIPS;2013-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;1219473;;;;;;;1;;;;;1219473;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
1220248;19564282000188;ASSOCIACAO DE INFORMACAO, PROTECAO E DEFESA DO CONTRIBUINTE - PROCONTRI;PROCONTRI;2013-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1220248;;;;;;;;;1;;;1220248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1220249;19564412000182;COMISSAO ATLETICA PAULISTA DE MMA;CAPMMA;2013-01-01 00:00:00;Ensino de esportes;3999;3548500;Santos;35;SP;1220249;;;;1;;;;;;;;1220249;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220407;19684670000100;NUCLEO DE ASSISTENCIA SOCIAL E EDUCACIONAL PAO VIVO;NUCLEO EDUCACIONAL PAO VIVO;2014-01-01 00:00:00;EducaÃ§Ã£o infantil - creche;3999;3548500;Santos;35;SP;1220407;;;;1;;;;;;;;1220407;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220933;20176139000106;ASSOCIACAO MORADIA LAR DOCE LAR;;2013-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1220933;;;;;;;;;1;;;1220933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1221227;20454595000162;ASSOCIACAO CRESCER E AMAR;;2014-01-01 00:00:00;EducaÃ§Ã£o infantil - creche;3999;3551009;SÃ£o Vicente;35;SP;1221227;;;;1;;;;;;;;1221227;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221565;20798725000184;CENTRO DE PESQUISA E DE AVALIACAO PARA PREVENCAO E INTERVENCAO NAS DIFICULDADES DE APRENDIZAGEM - CEPAPI;;2014-01-01 00:00:00;Pesquisa e desenvolvimento experimental em ciÃªncias sociais e humanas;3999;3548500;Santos;35;SP;1221565;;;;1;;;;;;;;1221565;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221804;20999503000120;ASSOCIACAO AMBIENTAL CULTURAL E ESPORTIVA RITIMO PERFEITO;ASSOCIACAO RITIMO PERFEITO;2014-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1221804;;;1;;;;;;;;;1221804;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222649;21821870000100;IPM - INICIATIVA PRO MAR;;2014-01-01 00:00:00;Atividades de jardins botÃ¢nicos, zoolÃ³gicos, parques nacionais, reservas ecolÃ³gicas e Ã¡reas de proteÃ§Ã£o ambiental;3999;3548500;Santos;35;SP;1222649;;;1;;;;;;;;;1222649;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1223548;22491805000118;INSTITUTO DE ASSISTENCIA SOCIAL DE SANTOS;MED PREV/SANTOS;2015-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;1223548;;;;;;;;;1;;;1223548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
1224751;23195053000100;GREMIO RECREATIVO A GRANDE FAMILIA;;2015-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1224751;;;1;;;;;;;;;1224751;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225363;23521536000158;PROJETO SOCIAL ESPORTIVO BRASIL FUTURO;;2015-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1225363;;;;;;;;;;;1;1225363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1226480;24229465000187;ASSOCIACAO NACAO SANTISTA;;2015-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1226480;;;;;;;;;;;1;1226480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1226527;24187002000108;ASSEMBLEIA DE DEUS AVIVAMENTO PARA ESTA GERACAO;ASSEMBLEIA DE DEUS AVIVAMENTO PARA ESTA GERACAO;2015-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1226527;;;;;;1;;;;;;1226527;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1227890;25097784000149;INSTITUTO DE APOIO E DESENVOLVIMENTO AO ESPORTE E CULTURA - IADEC;IADEC;2016-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1227890;;;1;;;;;;;;;1227890;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227963;25136484000121;IGREJA PENTECOSTAL MISSOES EM FAMILIA;IGREJA PENTECOSTAL MISSOES EM FAMILIA;2015-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1227963;;;;;;1;;;;;;1227963;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1228302;25425920000182;ASSOCIACAO ESPIRITUALISTA AGNALDO DE ALMEIDA SILVARES;TENDA DE UMBANDA CACIQUE TUPICANAA E MESTRE ZE PELINTRA;2015-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1228302;;;;;;1;;;;;;1228302;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1229256;26562196000100;ASSOCIACAO DOS PAIS E AMIGOS DA GINASTICA DE SANTOS;;2016-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1229256;;;;;;;;;;;1;1229256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1239323;16507211000155;INESC P D BRASIL - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, PESQUISA E DESENVOLVIMENTO DO BRASIL;INESC P D BRASIL - INSTITUTO DE ENGENHARIA DE SISTEMAS;2012-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1239323;;;;;;;;;;;1;1239323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1239747;18163697001159;FILHAS DA POBREZA DO SANTISSIMO SACRAMENTO;TOCA DE ASSIS IRMAS;2018-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1239747;;;;;;1;;;;;;1239747;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1240113;19706143000222;ASSEMBLEIA DE DEUS PALAVRA DE AVIVAMENTO;ASSEMBLEIA DE DEUS PALAVRA DE AVIVAMENTO;2017-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;1240113;;;;;;1;;;;;;1240113;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1240151;19878404003550;FUNDACAO SAO FRANCISCO XAVIER;USIFAMILIA;2018-01-01 00:00:00;Atividades de atenÃ§Ã£o ambulatorial executadas por mÃ©dicos e odontÃ³logos;3069;3548500;Santos;35;SP;1240151;;1;;;;;;;;;;1240151;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1240253;20523058000208;ASSOCIACAO PAULISTA DOS TRANSPORTADORES AUTONOMOS;APTA SANTOS;2017-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas patronais e empresariais;3999;3548500;Santos;35;SP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1241053;23400953000223;ASSOCIACAO PEDAGOGICA WALDORF SANTOS;;2017-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;1241053;;;1;;;;;;;;;1241053;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1241598;25286224000132;VICTORIA REGIA ONG;VICTORIA REGIA ONG;2001-01-01 00:00:00;Artes cÃªnicas, espetÃ¡culos e atividades complementares;3999;3548500;Santos;35;SP;1241598;;;1;;;;;;;;;1241598;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1241675;26075636000277;INSTITUTO PROCOMUM;;2018-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1242063;26841083000135;CENTRO INTERDISCIPLINAR DE EDUCACAO ESPECIAL SIMONE C HORCEL;;2017-01-01 00:00:00;Ensino fundamental;3999;3548500;Santos;35;SP;1242063;;;;1;;;;;;;;1242063;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1242257;26863865000175;ASSOCIACAO BENEFICENTE CFS;CAPITULO E COLEGIO ALUMNI FRATERNIDADE DE SANTOS;2017-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1242257;;;;;;;;;;;1;1242257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
1243438;27013282000118;EMEENE DE SANTOS;CRECHE MUNDO NOVO;2017-01-01 00:00:00;EducaÃ§Ã£o infantil - creche;3999;3548500;Santos;35;SP;1243438;;;;1;;;;;;;;1243438;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1243934;27069634000157;AISA FOUNDATION ONG;AISA FOUNDATION;2001-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1244312;27116010000143;INSTITUTO 3POINTS;INSTITUTO 3POINTS;2016-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;1244312;;;;;;;;;;;1;1244312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
