cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;cd_natureza_juridica_osc;dt_fundacao_osc;situacao_cadastral;tx_endereco_completo;cd_municipio;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social;Area_Associacoes_patronais_e_profissionais;Area_Cultura_e_recreacao;Area_Desenvolvimento_e_defesa_de_direitos_e_interesses;Area_Educacao_e_pesquisa;Area_Outras_atividades_associativas;Area_Religiao;Area_Saude;SubArea_Assistencia_social;SubArea_Associacoes_de_atividades_nao_especificadas_anteriormente;SubArea_Associacoes_de_produtores_rurais_pescadores_e_similares;SubArea_Associacoes_empresariais_e_patronais;SubArea_Associacoes_profissionais;SubArea_Atividades_de_apoio_a_educacao;SubArea_Cultura_e_arte;SubArea_Desenvolvimento_e_defesa_de_direitos;SubArea_Educacao_infantil;SubArea_Educacao_profissional;SubArea_Ensino_fundamental;SubArea_Ensino_superior;SubArea_Esportes_e_recreacao;SubArea_Estudos_e_pesquisas;SubArea_Hospitais;SubArea_Outras_formas_de_educacao_ensino;SubArea_Outros_servicos_de_saude;SubArea_Religiao
2312930000106;IGREJA BATISTA DE NOVA CINTRA;IGREJA BATISTA DE NOVA CINTRA;3999;1988-12-03;Ativa;AVENIDA SANTISTA987, MORRO NOVA CINTRA, SANTOS, Santos, SP, 11080000;3548500.0;SANTOS;SP;-46,3530347449996;-23,9449491189996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3382524000182;MOVIMENTO DAS DONAS DE CASA E CONSUMIDORES DE SANTOS-MDCC-SANTOS;;3999;1999-08-20;Inapta;RUA SANTA CATARINA94, TERREO, JOSE MENINO, Santos, SP, 11065670;3548500.0;SANTOS;SP;-46,3522959859996;-23,9666386749996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4543035000128;ASSOCIACAO METROPOLITANA DE ESPORTES RADICAIS;AMER;3999;2001-02-13;Ativa;AVENIDA ANA COSTA100, CONJ  31, VILA MATHIAS, Santos, SP, 11060000;3548500.0;SANTOS;SP;-46,3308607569996;-23,9511287699996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49946031000129;GREMIO RECREATIVO, CULTURAL E ESCOLA DE SAMBA UNIDOS DOS MORROS;G.R.C.E.S. U. M.;3999;1978-06-27;Ativa;AVENIDA PREFEITO ANTONIO MANOEL DE CARVALHO2592, NAO TEM, MORRO NOVA  CINTRA, Santos, SP, 11070440;3548500.0;SANTOS;SP;-46,3524628459996;-23,9560161529996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62291703000254;LIGA SANTISTA DE BASKETBALL;LIGA SANTISTA DE BASKETBALL;3999;1996-07-19;Inapta;RUA PROFESSOR MANOEL DE ABREU121, CASA 02, VILA MATHIAS, Santos, SP, 11075170;3548500.0;SANTOS;SP;-46,3338283529996;-23,9445786179996;93298;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
44287688000108;MINISTERIO EVANGELICO CRISTO E A RESPOSTA;CRISTO E A RESPOSTA;3999;1982-07-30;Ativa;AVENIDA WASHINGTON LUIZ136, BOQUEIRAO, Santos, SP, 11050200;3548500.0;SANTOS;SP;-46,3259424239996;-23,9519976079996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
71549463000155;SOCIEDADE MELHORAMENTOS DE MONTE CABRAO;;3999;1993-12-06;Inapta;NA LOC  E.E.DE 1 G.DO M.CABRAO.SN, PTO REFERENCIA, MONTE CABRAO, Santos, SP, 11070000;3548500.0;SANTOS;SP;-46,3450561189996;-23,9516961489996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7535104000140;LIGA INDEPENDENTE CULTURAL DAS ESCOLAS DE SAMBA DE SANTOS;L.I.C.E.S.S.;3999;1997-05-16;Ativa;AVENIDA JOAO PESSOA, 69, SALA  131, CENTRO, Santos, SP, 11013902;3548500.0;SANTOS;SP;-46,32673;-23,935336;94936;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14904252000150;IGREJA PENTECOSTAL VIVENDO NA VERDADE;;3220;2011-12-21;Inapta;"TRAVESSA SAO JORGE14, CASA: 1;, CHICO DE PAULA, Santos, SP, 11085405";3548500.0;SANTOS;SP;-46,3650221999996;-23,9314262839996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
16917443000181;COMUNIDADE EVANGELICA IGREJA DE ATOS - CEIA;CEIA;3220;2012-09-11;Ativa;RUA PRUDENTE DE MORAIS85, VILA MATHIAS, Santos, SP, 11075251;3548500.0;SANTOS;SP;-46,3316439229996;-23,9460449229996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
51652725000103;G.RECREATIVO ACADEMIA DE SAMBA UNIDOS DA ZONA NOROESTE;;3999;1980-08-07;Ativa;RUA PROFESSOR FRANCISCO DE DOMENICOS/N, AREIA BRANCA, Santos, SP, 11086000;3548500.0;SANTOS;SP;-46,3709502149996;-23,9447616259996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1630162000176;RADIOATIVA FM;;3999;1996-12-11;Ativa;AVENIDA RODRIGUES ALVES357, SALA 2B, MACUCO, Santos, SP, 11015203;3548500.0;SANTOS;SP;-46,3179956379996;-23,9561434079996;60101;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58224692000212;ASSOCIACAO CRISTA BENEFICENTE EURIPEDES BARSANULFO;CRECHE ESPIRITA PADRE BENTO;3999;1973-10-16;Ativa;AVENIDA WASHINGTON LUIS30, VILA MATHIAS, Santos, SP, 11050200;3548500.0;SANTOS;SP;-46,3259424239996;-23,9519976079996;85112;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5880792000150;MNISTERIO EVANGELICO RAFAH;;3999;2003-09-11;Inapta;RUA SILVA JARDIM05, MACUCO, Santos, SP, 11015021;3548500.0;SANTOS;SP;-46,3193711909996;-23,9502325699996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5273791000490;ASSOCIACAO DE PROMOCAO E ASSISTENCIA SOCIAL ESTRELA DO MAR;RESTAURANTE POPULAR BOM PRATO - UNIDADE I / SANTOS;3999;2012-09-14;Ativa;PRACA IGUATEMI MARTINSS/N, VILA NOVA, Santos, SP, 11013310;3548500.0;SANTOS;SP;-46,3181004539996;-23,9400985179996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18492902000158;ASSOCIACAO DE APOIO DESPORTIVO TODO MENINO E UM REI;AADTMR;3999;2013-06-27;Inapta;AVENIDA WHASHINGTON LUIZ386, GONZAGA, Santos, SP, 11055000;3548500.0;SANTOS;SP;-46,3286740839996;-23,9648709459996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24229465000187;ASSOCIACAO NACAO SANTISTA;;3999;2015-11-12;Ativa;RUA DOUTOR ADHEMAR DE FIGUEIREDO LIRA43, CONJ  105, CENTRO, Santos, SP, 11013175;3548500.0;SANTOS;SP;-46,3237710019996;-23,9372758029996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54346168000182;ASSOCIACAO ATLETICA BANCO REAL;;3999;1985-09-10;Inapta;NA P RUI BARBOSA31, CENTRO, Santos, SP, 11010130;3548500.0;SANTOS;SP;-46,3273013849996;-23,9343221209996;93298;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3742978002403;MINISTERIO EVANGELICO PALAVRA DE VIDA;MINISTERIO EVANGELICO PALAVRA DE VIDA;3220;2015-07-21;Ativa;AVENIDA SENADOR FEIJO752, ENCRUZILHADA, Santos, SP, 11050300;3548500.0;SANTOS;SP;-46,3275190719996;-23,9542914839996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27451360000166;ASSOCIACAO RECREATIVA DE JOGOS DE BARALHOS DOS AMIGOS;;3999;2017-02-24;Inapta;AVENIDA MARECHAL FLORIANO PEIXOTO95, BLOCO A                   CONJ  11, GONZAGA, Santos, SP, 11060301;3548500.0;SANTOS;SP;-46,3361163979996;-23,9671271439996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
11777224000635;JUFRA-JUVENTUDE FRANCISCANA DO BRASIL;JUFRA;3999;1987-02-18;Inapta;PRACA MARQUES DE MONTE ALEGRE13, VALONGO, Santos, SP, 11010260;3548500.0;SANTOS;SP;-46,3377489009996;-23,9323770569996;87115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5327635000111;PRO-VIDA BRASIL;PROJETO FELINOS OU AGENDAS VIDA BRASIL;3999;2002-09-26;Ativa;AVENIDA CONSELHEIRO NEBIAS756, CONJ  1812                BLOCO 24, BOQUEIRAO, Santos, SP, 11045002;3548500.0;SANTOS;SP;-46,3235561469996;-23,9651768559996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29267854000110;ASSOCIACAO COMUNITARIA ACORDA CASTELO (ACAC);;3999;2017-03-10;Inapta;AVENIDA DOUTOR HAROLDO DE CAMARGO220, CASTELO, Santos, SP, 11087500;3548500.0;SANTOS;SP;-46,3797667449996;-23,9481537349996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54350574000119;SOCIEDADE DE MELHORAMENTOS DO BAIRRO DE CARUARA;;3999;1986-02-06;Ativa;RUA ANDRADE SOARESLE 940, CASA, BERTIOGA, Santos, SP, 11015147;3548500.0;SANTOS;SP;-46,3168777129996;-23,9537285429996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
58269424000136;SOCIEDADE BENEFICENTE E MELHORAMENTOS DO BAIRRO DE A B;;3999;1971-04-07;Ativa;RUA TOMOICHI KOBUCHI264, AREIA BRANCA, Santos, SP, 11086130;3548500.0;SANTOS;SP;-46,3737200009996;-23,9439102809996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8087160000121;ASSOCIACAO BENEFICENTE WANDERERS - SOBEWAN;SOBEWAN;3999;2006-01-25;Ativa;AVENIDA WASHINGTON LUIZ466, CJ. 410 - SALA 2, GONZAGA, Santos, SP, 11055000;3548500.0;SANTOS;SP;-46,3286740839996;-23,9648709459996;94936;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37453058000109;INSTITUTO XAMANICO CONSCIENCIA CRIATIVA;;3999;2020-06-02;Ativa;PRACA NOSSA SENHORA APARECIDA07, APT   45, APARECIDA, Santos, SP, 11025025;3548500.0;SANTOS;SP;-46,3023438469996;-23,9733180079996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14440603000119;LOJA MACONICA CAVALEIROS DE ACO N. 3.887;;3999;2011-03-23;Ativa;RUA VEREADOR FREITAS GUIMARES17, VILA NOVA, Santos, SP, 11013490;3548500.0;SANTOS;SP;-46,3200310059996;-23,9423264569996;94995;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14991480000104;INSTITUTO O GRANDE LANCE;O GRANDE LANCE;3999;2011-12-13;Ativa;RUA DR LUIZ SUPLICY80, SALA  21, GONZAGA, Santos, SP, 11055330;3548500.0;SANTOS;SP;-46,3299201509996;-23,9619612129996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2837041000324;CENTRO DE ESTUDOS UNIFICADOS BANDEIRANTE;UNIMES;3999;2001-05-03;Ativa;AVENIDA PREF.DR.ANTONIO M.DE CARVALHO1112, MORRO DA N.CINTRA, Santos, SP, 11080300;3548500.0;SANTOS;SP;-46,3563302299996;-23,9443933679996;85317;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
57738650000156;ISKCON SANTOS SOCIEDADE ITERNAC P/ CONSC KRISHNA SANTO;ISKCON DE SANTOS;3999;1989-06-08;Inapta;RUA NABUCO DE ARAUJO, 151, , EMBARE, Santos, SP, 11025010;3548500.0;SANTOS;SP;-46,3171380695;-23,9639059799;87115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61012019109586;ASSOCIACAO BRASILEIRA D'A IGREJA DE JESUS CRISTO DOS SANTOS DOS ULTIMOS DIAS;MISSAO BRASIL SANTOS;3220;2004-11-22;Ativa;AVENIDA DOUTOR WALDEMAR LEAO305, JABAQUARA, Santos, SP, 11013601;3548500.0;SANTOS;SP;-46,3343343159996;-23,9408287539996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8488961000107;ASSOCIACAO NACIONAL DE DESENVOLVIMENTO ESPORTE E EDUCACAO - ANDEE;;3999;2006-11-14;Ativa;BOULEVARD OTHON FELICIANO02, CONJ  136, GONZAGA, Santos, SP, 11060010;3548500.0;SANTOS;SP;-46,3334798309996;-23,9680646099996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9386963000140;INSTITUTO BRASILEIRO DO PENSAMENTO NEGRO;IBPM;3999;2008-01-24;Inapta;RUA GENERAL CAMARA188, SALA  03, CENTRO, Santos, SP, 11010120;3548500.0;SANTOS;SP;-46,3245781849996;-23,9344310049996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9121581000194;UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS ( MINHA COMUNIDADE) - UACEP;MINHA COMUNIDADE;3999;2007-09-20;Ativa;AVENIDA DOUTOR PEDRO LESSA, 1446, CONJ  52, APARECIDA, Santos, SP, 11025900;3548500.0;SANTOS;SP;-46,306045;-23,973145;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40733170000108;SANTO AGOSTINHO ASSOCIACAO;;3999;2021-01-20;Ativa;RUA GOIAS72, BOQUEIRAO, Santos, SP, 11050100;3548500.0;SANTOS;SP;-46,3257585199996;-23,9610165699996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5058374000181;NUCLEO DE PSICANALISE DE SANTOS E REGIAO;NUCLEO DE PSICANALISE DE SANTOS E REGIAO;3999;2002-05-08;Ativa;"AVENIDA AFFONSO PENNA170, CONJ: 24;, BOQUEIRAO, Santos, SP, 11020000";3548500.0;SANTOS;SP;-46,3200628529996;-23,9592147509996;94120;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5046291000172;SANTOS CONVENTION & VISITORS BUREAU;SANTOS CONVENTION & VISITORS BUREAU;3999;2002-05-07;Ativa;AVENIDA CONSELHEIRO NEBIAS365, ANDAR 2                   SALA  30, VILA MATHIAS, Santos, SP, 11015003;3548500.0;SANTOS;SP;-46,3215820859996;-23,9445386979996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5273791000309;ASSOCIACAO DE PROMOCAO E ASSISTENCIA SOCIAL ESTRELA DO MAR;RESTAURANTE POPULAR BOM PRATO - UNIDADE II / SANTOS;3999;2012-09-14;Ativa;AVENIDA NOSSA SENHORA DE FATIMA517, CHICO DE PAULA, Santos, SP, 11085203;3548500.0;SANTOS;SP;-46,3652231489996;-23,9404196779996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43383064000121;NOSSA SENHORA DE LOURDES ASSOCIACAO;;3999;2021-08-27;Ativa;RUA AUGUSTO SEVERO11, CENTRO, Santos, SP, 11010050;3548500.0;SANTOS;SP;-46,3276249289996;-23,9329953059996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5336537000140;INSTITUICAO DE ASSISTENCIA A CRIANCA PROFESSORA EDNA SOUZA - I. A. C. P. E. S.;PROFESSORA EDNA SOUZA;3999;2002-09-20;Ativa;RUA XV DE AGOSTO1166, C - 02/03/04, MORRO SAO BENTO, Santos, SP, 11082320;3548500.0;SANTOS;SP;-46,3362750299996;-23,9386280589996;85112;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57736787000171;ASSOCIACAO RESISTENCIA DE KARATE;;3999;1989-03-29;Ativa;AVENIDA ANA COSTA541, CONJ 62, GONZAGA, Santos, SP, 11060003;3548500.0;SANTOS;SP;-46,3325441589996;-23,9648821599996;85911;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
55672489000130;ASSOC. DOS COND. AUTON. DE TAXIS DE SANTOS RADIO TAXI;ASSOCIACAO DE RADIO TAXI;3999;1986-11-13;Ativa;RUA DA CONSTITUICAO543, VILA MATHIAS, Santos, SP, 11015473;3548500.0;SANTOS;SP;-46,3231238169996;-23,9418740049996;94120;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55674030000175;FUNDACAO 'DOM DAVID';FUNDACAO 'DOM DAVID';3999;1987-01-09;Ativa;RUA JOSE CLEMENTE PEREIRA194, CASA, CAMPO GRANDE, Santos, SP, 11070321;3548500.0;SANTOS;SP;-46,3426732779996;-23,9595377059996;88006;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55674980000280;CASA VO BENEDITA;CASA VO BENEDITA - UNIDADE II;3999;2009-11-04;Ativa;RUA URUGUAI11, VILA NOVA, Santos, SP, 11013430;3548500.0;SANTOS;SP;-46,3181390289996;-23,9428503619996;88006;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5661298000102;INSTITUTO ALBATROZ;INSTITUTO ALBATROZ;3999;2003-05-07;Ativa;RUA MARECHAL HERMES35, BOQUEIRAO, Santos, SP, 11025040;3548500.0;SANTOS;SP;-46,3206962029996;-23,9596480489996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32369778000169;PROFESSOR PEDRO AMERICO DE SANTOS ASSOCIACAO;;3999;2019-01-07;Ativa;RUA PEDRO AMERICO64, SALA  1, CAMPO GRANDE, Santos, SP, 11075400;3548500.0;SANTOS;SP;-46,3328837099996;-23,9576618769996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27449308000175;ASSOCIACAO FILANTROPICA ROAD CLAN;;3999;2015-11-18;Ativa;RUA ALVARES DE AZEVEDO48, APT   35, BOQUEIRAO, Santos, SP, 11045130;3548500.0;SANTOS;SP;-46,3206293689996;-23,9658411559996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51068690000151;CLUBE DOS 21 IRMAOS AMIGOS DE SANTOS;;3999;1979-03-09;Ativa;RUA AMADOR BUENO269, CONJ  108, CENTRO, Santos, SP, 11013153;3548500.0;SANTOS;SP;-46,3256113479996;-23,9363900959996;94308;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58255704000195;CENTRO ESPIRITA FE AMOR E CARIDADE;;3999;1970-07-31;Ativa;RUA SILVA JARDIM65, VILA NOVA, Santos, SP, 11015021;3548500.0;SANTOS;SP;-46,3193711909996;-23,9502325699996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
50916823000130;CONSULTRI;;3999;2023-05-17;Ativa;RUA BARAO DE PARANAPIACABA28, ENCRUZILHADA, Santos, SP, 11050250;3548500.0;SANTOS;SP;-46,3302072219996;-23,9566858359996;94995;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60350834000159;JOSE CLEMENTE PEREIRA ALIMENTACAO ASSOCIACAO;;3999;2025-03-26;Ativa;RUA CARLOS GOMES, 180, , CAMPO GRANDE, Santos, SP, 11075671;3548500.0;SANTOS;SP;-46,342487;-23,958785;93298;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4021429000116;CLUBE RECREATIVO COMERCIAL;CLUBE RECREATIVO COMERCIAL;3999;2000-08-31;Inapta;RUA DR CARVALHO DE MENDONCA265, SALA 01, CAMPO GRANDE, Santos, SP, 11070001;3548500.0;SANTOS;SP;-46,3456637499996;-23,9555456259996;93123;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3555607000126;GRUPO ESPIRITA MENSAGEIROS DO AMOR E DA CARIDADE;;3999;1999-12-07;Inapta;RUA COMENDADOR ALFAIA RODRIGUES635, EMBARE, Santos, SP, 11025153;3548500.0;SANTOS;SP;-46,3046902039996;-23,9732148419996;94910;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
